Band,Range,Description,PartNo,MSRP List Price,Standard Channel SKU,Unnamed: 6
MV4U,"Trellix EDR - Upgrade
LICENSE: 12 month Subscription, License is Per User. Each Virtual Instance or Server is equivalent to 1 User.
MANAGEMENT: ePO - SaaS included to manage Trellix EDR subscriptions.
DELIVERABLE: For current MAR customers it is an upgrade to Trellix EDR which automatically detects advanced threats from the endpoint or a supported SIEM (optional), maps them to the MITRE ATT&CK® framework and guides you through the investigation to reduce response time. Trellix EDR also gives you the ability to search and hunt for threats via ad-hoc queries on endpoints. Guided investigations utilizing 30-days of historical endpoint data. This is a SaaS service with an activation email and agent download. Please confirm regional data centers are in place for customers that have data residency restrictions.
PRODUCT REQUIRES: ePO - On-prem for deployment on-premises. Refer to the FAQ’s for latest product compatibility matrix  for the latest version requirements. Does not require Endpoint protection, but will require the Trellix Agent.
RESTRICTIONS: Limited to maximum of 5 devices per User.",,,,,
,Upgrade Subscription Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,5-250,Trellix EDR UPGD 1:1 TE 30 Day Storage,MV4ECE-DA,Call for Quote,MV4ECE-DA-AA,
B,251-1000,Trellix EDR UPGD 1:1 TE 30 Day Storage,MV4ECE-DA,103.2,MV4ECE-DA-BA,
C,1001-2000,Trellix EDR UPGD 1:1 TE 30 Day Storage,MV4ECE-DA,94.93,MV4ECE-DA-CA,
D,2001-5000,Trellix EDR UPGD 1:1 TE 30 Day Storage,MV4ECE-DA,88.86,MV4ECE-DA-DA,
E,5001-10000,Trellix EDR UPGD 1:1 TE 30 Day Storage,MV4ECE-DA,84.22,MV4ECE-DA-EA,
F,10001-+,Trellix EDR UPGD 1:1 TE 30 Day Storage,MV4ECE-DA,77.92,MV4ECE-DA-FA,
,Protection (SaaS & On-Premise),,,,,
MV1,"Trellix Protect Standard
LICENSE: Per User
DELIVERABLE: Software as a Service (SaaS) with activation email and/or software download for on-premises deployment.
MANAGEMENT: ePO - SaaS, ePO - On-prem, ePO - IaaS, and Data Exchange Layer (DXL).
FEATURES INCLUDED:  Protection for Native Security, Endpoint Security for Windows, Endpoint Security for macOS, Endpoint Security for Linux,  Device Control, Command Line Scanner.
RESTRICTIONS: Limited to maximum of 5 devices per User.  Features included are not ideal for deployments in physical, virtual, and/or cloud server environments; separate Server Security SKUs should be purchased.  For further exceptions, please refer to the Quoting Handbook.",,,,,
,Subscription Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,5-250,Trellix Standard 1:1TE,MV1ECE-AA,68.06,MV1ECE-AA-AA,
B,251-1000,Trellix Standard 1:1TE,MV1ECE-AA,61.01,MV1ECE-AA-BA,
C,1001-2000,Trellix Standard 1:1TE,MV1ECE-AA,53.97,MV1ECE-AA-CA,
D,2001-5000,Trellix Standard 1:1TE,MV1ECE-AA,46.96,MV1ECE-AA-DA,
E,5001-10000,Trellix Standard 1:1TE,MV1ECE-AA,44.58,MV1ECE-AA-EA,
F,10001-+,Trellix Standard 1:1TE,MV1ECE-AA,42.22,MV1ECE-AA-FA,
MV1U,"Trellix Protect Standard - Upgrade
LICENSE: Per User
DELIVERABLE: Software as a Service (SaaS) with activation email and/or software download for on-premises deployment.
MANAGEMENT: ePO - SaaS, ePO - On-prem, ePO - IaaS, and Data Exchange Layer (DXL).
FEATURES INCLUDED:  Protection for Native Security, Endpoint Security for Windows, Endpoint Security for macOS, Endpoint Security for Linux,  Device Control, Command Line Scanner.
RESTRICTIONS: Limited to maximum of 5 devices per User.  Features included are not ideal for deployments in physical, virtual, and/or cloud server environments; separate Server Security SKUs should be purchased.  For further exceptions, please refer to the Quoting Handbook.",,,,,
,Upgrade Subscription Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,5-250,Trellix Standard UPGD 1:1TE,MV1ECE-DA,68.06,MV1ECE-DA-AA,
B,251-1000,Trellix Standard UPGD 1:1TE,MV1ECE-DA,61.01,MV1ECE-DA-BA,
C,1001-2000,Trellix Standard UPGD 1:1TE,MV1ECE-DA,53.97,MV1ECE-DA-CA,
D,2001-5000,Trellix Standard UPGD 1:1TE,MV1ECE-DA,46.96,MV1ECE-DA-DA,
E,5001-10000,Trellix Standard UPGD 1:1TE,MV1ECE-DA,44.58,MV1ECE-DA-EA,
F,10001-+,Trellix Standard UPGD 1:1TE,MV1ECE-DA,42.22,MV1ECE-DA-FA,
MV2,"Trellix Protect Plus
LICENSE: Per User
DELIVERABLE: Software as a Service (SaaS) with activation email and/or software download for on-premises deployment.
MANAGEMENT:  ePO - SaaS, ePO - On-prem, ePO - IaaS, Threat Intelligence Exchange (TIE), Threat Intelligence Exchange - SaaS and Data Exchange Layer (DXL).
FEATURES INCLUDED: Protection for Native Security, Endpoint Security for Windows, Endpoint Security for macOS, Endpoint Security for Linux, Device Control, Command Line Scanner, Application Control for PCs, Trellix Insights for proactive prioritization of threats, prediction of countermeasure impacts and prescriptive improvements and access to deploy Strategic Innovation Alliance (SIA) partner products.
RESTRICTIONS:  Limited to maximum of 5 devices per User. Features included are not ideal for deployments in physical, virtual, and/or cloud server environments; separate Server Security SKUs should be purchased. Trellix Insights requires ENS 10.7, ePO 5.10 cu7 (on-prem or hosted) or ePO - SaaS. ePO - SaaS does not support all product features. Refer to specific product documentation for the latest compatibility with ePO - SaaS. For further exceptions, please refer to the Quoting Handbook.",,,,,
,Subscription Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,5-250,Trellix Plus 1:1TE,MV2ECE-AA,134.83,MV2ECE-AA-AA,
B,251-1000,Trellix Plus 1:1TE,MV2ECE-AA,120.88,MV2ECE-AA-BA,
C,1001-2000,Trellix Plus 1:1TE,MV2ECE-AA,106.96,MV2ECE-AA-CA,
D,2001-5000,Trellix Plus 1:1TE,MV2ECE-AA,93.01,MV2ECE-AA-DA,
E,5001-10000,Trellix Plus 1:1TE,MV2ECE-AA,88.36,MV2ECE-AA-EA,
F,10001-+,Trellix Plus 1:1TE,MV2ECE-AA,83.67,MV2ECE-AA-FA,
MV2U,"Trellix Protect Plus - Upgrade
LICENSE: Per User
DELIVERABLE: Software as a Service (SaaS) with activation email and/or software download for on-premises deployment.
MANAGEMENT:  ePO - SaaS, ePO - On-prem, ePO - IaaS, Threat Intelligence Exchange (TIE), Threat Intelligence Exchange - SaaS and Data Exchange Layer (DXL).
FEATURES INCLUDED: Protection for Native Security, Endpoint Security for Windows, Endpoint Security for macOS, Endpoint Security for Linux, Device Control, Command Line Scanner, Application Control for PCs, Trellix Insights for proactive prioritization of threats, prediction of countermeasure impacts and prescriptive improvements and access to deploy Strategic Innovation Alliance (SIA) partner products.
RESTRICTIONS:  Limited to maximum of 5 devices per User. Features included are not ideal for deployments in physical, virtual, and/or cloud server environments; separate Server Security SKUs should be purchased. Trellix Insights requires ENS 10.7, ePO 5.10 cu7 (on-prem or hosted) or ePO - SaaS. ePO - SaaS does not support all product features. Refer to specific product documentation for the latest compatibility with ePO - SaaS. For further exceptions, please refer to the Quoting Handbook.",,,,,
,Upgrade Subscription Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,5-250,Trellix Plus UPGD 1:1TE,MV2ECE-DA,134.83,MV2ECE-DA-AA,
B,251-1000,Trellix Plus UPGD 1:1TE,MV2ECE-DA,120.88,MV2ECE-DA-BA,
C,1001-2000,Trellix Plus UPGD 1:1TE,MV2ECE-DA,106.96,MV2ECE-DA-CA,
D,2001-5000,Trellix Plus UPGD 1:1TE,MV2ECE-DA,93.01,MV2ECE-DA-DA,
E,5001-10000,Trellix Plus UPGD 1:1TE,MV2ECE-DA,88.36,MV2ECE-DA-EA,
F,10001-+,Trellix Plus UPGD 1:1TE,MV2ECE-DA,83.67,MV2ECE-DA-FA,
MV3,"Trellix Mobile Security Advanced
LICENSE: Per User
DELIVERABLE: Software as a Service (SaaS) with activation email. iOS or Android application downloaded from Apple Store or Google Play, respectively.
MANAGEMENT: ePO - SaaS, ePO - On-prem, ePO - IaaS.
FEATURES INCLUDED:  Mobile Threat Detection, mobile threat event analysis, reporting and forensics. Includes remediation options, integration with major MDMs, integration with Enterprise Security Manager (ESM). Includes support for Chromebooks.​
RESTRICTIONS:  Limited to maximum of 5 devices per User.  English only at this time.  For further exceptions, please refer to the Quoting Handbook.",,,,,
,Subscription Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,5-250,Trellix Mobile Advanced 1:1TE,MV3ECE-AA,192.23,MV3ECE-AA-AA,
B,251-1000,Trellix Mobile Advanced 1:1TE,MV3ECE-AA,172.34,MV3ECE-AA-BA,
C,1001-2000,Trellix Mobile Advanced 1:1TE,MV3ECE-AA,152.48,MV3ECE-AA-CA,
D,2001-5000,Trellix Mobile Advanced 1:1TE,MV3ECE-AA,132.57,MV3ECE-AA-DA,
E,5001-10000,Trellix Mobile Advanced 1:1TE,MV3ECE-AA,125.95,MV3ECE-AA-EA,
F,10001-+,Trellix Mobile Advanced 1:1TE,MV3ECE-AA,119.32,MV3ECE-AA-FA,
VPC,"Trellix Mobile Security Advanced - Public Cloud VPC
LICENSE: Per Tenant
DELIVERABLE: Software as a Service (SaaS) with activation email.
MANAGEMENT: ePO - SaaS, ePO - On-prem, ePO - IaaS.
FEATURES INCLUDED:  As an add-on to MV3 Subscription - for Cloud Hosting Instance in Public Cloud if the customer opts to host Mobile tenant in Cloud OR (2) As a standalone subscription for additional instances of Mobile Cloud hosting in Public Cloud 
RESTRICTIONS: Requires active subscription of base MV3 licenses on devices that requires hosting on Public Cloud VPC in US region. For further exceptions, please refer to the Quoting Handbook.",,,,,
,Add On Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-1,Trellix Mobile PbCld VPC 50k 1:1TE,VPC1ECE-AT,225241.15,VPC1ECE-ATAA,
A,1-1,Trellix Mobile PbCld VPC Unltd 1:1TE,VPC2ECE-AT,270289.39,VPC2ECE-ATAA,
SS1,"Trellix Secure Schools Protect Standard
LICENSE:  Per User.
DELIVERABLE: Software as a Service (SaaS) with activation email and/or software download for on-premises deployment.
MANAGEMENT: ePO - SaaS, ePO - On-prem, ePO - IaaS and Data Exchange Layer (DXL).
FEATURES INCLUDED:  Protection for Native Security, Endpoint Security for Windows, Endpoint Security for macOS, Endpoint Security for Linux and Device Control
RESTRICTIONS: Features included are not ideal for deployments in physical, virtual, and/or cloud server environments; separate Server Security SKUs should be purchased. NOTE:  This SKU is only available for K-12 and higher educational institutions.  Reference the Quoting Product Requirements for faculty to student usage.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,Secure Schools Protect Standard 1:1 TE,SS1ECE-AA,15.26,SS1ECE-AA-AA,
OPVA,"Trellix Mobile Security Advanced - On-Prem
LICENSE: Per Tenant
DELIVERABLE: Software download for installation in customer's VMware environment (VMware license and hardware not included)
MANAGEMENT: ePO - SaaS, ePO - On-prem, ePO - IaaS.
FEATURES INCLUDED: As an add-on to MV3 Subscription - for On-Prem Hosting of Mobile tenant in Customer environment OR (2) As a standalone subscription for additional instances of On-Prem Hosting
RESTRICTIONS: Requires active subscription of base MV3 licenses on devices that requires On-Prem hosting. Customer needs to provide the infrastructure. For further exceptions and infrastructure requirement, please refer to the Quoting Handbook.",,,,,
,Add On Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-1,Trellix Mobile Adv Virt Appl 1:1TE,OPVAECE-AT,324347.26,OPVAECE-ATAA,
SS2,"Trellix Secure Schools Protect Plus
LICENSE: Per User.
DELIVERABLE: Software as a Service (SaaS) with activation email and/or software download for on-premises deployment.
MANAGEMENT:  ePO - SaaS, ePO - On-prem, ePO - IaaS, Threat Intelligence Exchange (TIE), Threat Intelligence Exchange - SaaS and Data Exchange Layer (DXL).
FEATURES INCLUDED: Protection for Native Security, Endpoint Security for Windows, Endpoint Security for macOS, Endpoint Security for Linux, Device Control, Application Control for PCs. Management of Native Encryption, and File and Removable Media Protection.
RESTRICTIONS:  Features included are not ideal for deployments in physical, virtual, and/or cloud server environments; separate Server Security SKUs should be purchased. ePO - SaaS does not support all product features. Refer to specific product documentation for the latest compatibility with ePO - SaaS. NOTE:  This SKU is only available for K-12 and higher educational institutions.  Reference the Quoting Product Requirements for faculty to student usage.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,Secure Schools Protect Plus 1:1 TE,SS2ECE-AA,45.2,SS2ECE-AA-AA,
SS3,"Trellix Secure Schools Protect Standard with EDR for Endpoint
LICENSE:  Per User.
DELIVERABLE: Software as a Service (SaaS) with activation email and/or software download for on-premises deployment.
MANAGEMENT: ePO - SaaS, ePO - On-prem, ePO - IaaS and Data Exchange Layer (DXL).
FEATURES INCLUDED:  Trellix EDR with guided investigations utilizing 30-days of historical endpoint data, Protection for Native Security, Endpoint Security for Windows, Endpoint Security for macOS, Endpoint Security for Linux and Device Control
RESTRICTIONS: Features included are not ideal for deployments in physical, virtual, and/or cloud server environments; separate Server Security SKUs should be purchased. NOTE:  This SKU is only available for K-12 primary and public educational institutions.  Reference the Quoting Product Requirements for faculty to student usage. This entitlement includes ePO - SaaS and Trellix EDR tenancies located in United States data centers only",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,Secure Schools Prot Stnd with EDR 1:1 TE,SS3ECE-AA,69.66,SS3ECE-AA-AA,
,Insights (SaaS & On-Premise),,,,,
MVI,"Trellix Insights
LICENSE: Trellix Insights is licensed on a Per User basis, based on number of ENS endpoints being monitored. There is no license code required, as verification of usage is done through the Cloud connection. In other words, Trellix can measure, on the backend, exactly how many users are being monitored by the Insights extension.
DELIVERABLE: Enablement via cloud delivery or extension for ePO - On–prem or ePO - IaaS customers. Updates to Insights can be either through a new extension binary or can be Cloud – only, based on the capabilities being delivered.
REQUIREMENTS: Requires telemetry from  ENS10.7 with Trellix Agent 5.6.x and management through ePO - On–prem (V5.10 CU7) or ePO - SaaS.
MANAGEMENT: Trellix Insights is managed via EPO ( ePO - SaaS, ePO - On–prem, ePO - IaaS ). Entitlement to EPO management component IS NOT included with this Subscription.
FEATURES: Trellix Insights PRIORITIZES threats that matter to you by PREDICTING if your countermeasures can detect & PRESCRIBING changes if countermeasures have insufficient coverage. It includes comprehensive Curated Cyber Intelligence Attack information on over 4 years’ worth of Campaigns, provided by Trellix Threat Research).
It also includes global detection comparisons among industry sectors and geographies, Trellix Technology detection information for all Campaigns, Security Posture Scoring for endpoints, Comparative Protection Efficacy Reports, as well as guidance on how to improve protection for endpoints. Guidance is provided through KB articles and ePO policy adjustments done by the users.
Trellix Insights requires Endpoint Security telemetry to function properly. If you do not want to provide this telemetry, you should not choose this product as you will not be able to receive full value.  If you have questions, please contact your Trellix Account Team.
HIGHLY RECOMMENDED: Trellix EDR - due to available integration between Trellix Insights and the EDR.  Premium Support and/or Services (e.g. Trellix Thrive Advanced or Elite)",,,,,
,Subscription Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,5-250,Trellix Insights 1:1TE,MVIECE-AA,67.07,MVIECE-AA-AA,
B,251-1000,Trellix Insights 1:1TE,MVIECE-AA,60.13,MVIECE-AA-BA,
C,1001-2000,Trellix Insights 1:1TE,MVIECE-AA,53.22,MVIECE-AA-CA,
D,2001-5000,Trellix Insights 1:1TE,MVIECE-AA,46.24,MVIECE-AA-DA,
E,5001-10000,Trellix Insights 1:1TE,MVIECE-AA,43.93,MVIECE-AA-EA,
F,10001-+,Trellix Insights 1:1TE,MVIECE-AA,41.63,MVIECE-AA-FA,
,Endpoint Protection On Premises,,,,,
CEB,"Trellix Complete EndPoint Protection - Business
LICENSE: Per Node.
DELIVERABLE: Software Download.  
PRODUCT INCLUDES: Protection for Native Security, Endpoint Security for Windows, Endpoint Security for macOS, Endpoint Security for Linux, Command Line Scanner, Security for Email Servers, Device Control, Drive Encryption, File & Removable Media Protection, Trellix Native Drive Encryption, Security for Microsoft SharePoint, Application Control for PCs and ePO - On-prem, ePO - IaaS
PRODUCT REQUIRES Endpoint Security (ENS) 10.6.1 or greater to be installed for complete functionality. File & Removable Media Protection 5.0 release includes encrypted file capability for a number of Cloud Storage Services. The following legacy product is included: Endpoint Intelligence Agent.",,,,,
,Standard Offering,,,,,
,ProtectPLUS Perpetual License with 1yr Thrive Essential,,,,,
A,5-25,Complete EP Protect Bus P:1 TE [P+],CEBCDE-AA,224.33,CEBCDE-AA-AA,
B,26-50,Complete EP Protect Bus P:1 TE [P+],CEBCDE-AA,181.74,CEBCDE-AA-BA,
C,51-100,Complete EP Protect Bus P:1 TE [P+],CEBCDE-AA,179.5,CEBCDE-AA-CA,
D,101-250,Complete EP Protect Bus P:1 TE [P+],CEBCDE-AA,157.04,CEBCDE-AA-DA,
E,251-500,Complete EP Protect Bus P:1 TE [P+],CEBCDE-AA,152.56,CEBCDE-AA-EA,
F,501-1000,Complete EP Protect Bus P:1 TE [P+],CEBCDE-AA,139.09,CEBCDE-AA-FA,
G,1001-2000,Complete EP Protect Bus P:1 TE [P+],CEBCDE-AA,139.09,CEBCDE-AA-GA,
H,2001-5000,Complete EP Protect Bus P:1 TE [P+],CEBCDE-AA,139.09,CEBCDE-AA-HA,
I,5001-10000,Complete EP Protect Bus P:1 TE [P+],CEBCDE-AA,139.09,CEBCDE-AA-IA,
J,10001-+,Complete EP Protect Bus P:1 TE [P+],CEBCDE-AA,139.09,CEBCDE-AA-JA,
,ProtectPLUS 1yr Thrive Essential,,,,,
A,5-25,Complete EP Protect Bus 1Yr TE [P+],CEBYFM-AA,94.23,CEBYFM-AA-AA,
B,26-50,Complete EP Protect Bus 1Yr TE [P+],CEBYFM-AA,76.33,CEBYFM-AA-BA,
C,51-100,Complete EP Protect Bus 1Yr TE [P+],CEBYFM-AA,75.39,CEBYFM-AA-CA,
D,101-250,Complete EP Protect Bus 1Yr TE [P+],CEBYFM-AA,65.97,CEBYFM-AA-DA,
E,251-500,Complete EP Protect Bus 1Yr TE [P+],CEBYFM-AA,64.09,CEBYFM-AA-EA,
F,501-1000,Complete EP Protect Bus 1Yr TE [P+],CEBYFM-AA,58.42,CEBYFM-AA-FA,
G,1001-2000,Complete EP Protect Bus 1Yr TE [P+],CEBYFM-AA,58.42,CEBYFM-AA-GA,
H,2001-5000,Complete EP Protect Bus 1Yr TE [P+],CEBYFM-AA,58.42,CEBYFM-AA-HA,
I,5001-10000,Complete EP Protect Bus 1Yr TE [P+],CEBYFM-AA,58.42,CEBYFM-AA-IA,
J,10001-+,Complete EP Protect Bus 1Yr TE [P+],CEBYFM-AA,58.42,CEBYFM-AA-JA,
CEB-S,"Trellix Complete EndPoint Protection - Business Subscription
LICENSE: Per Node.
DELIVERABLE: Software Download.  
PRODUCT INCLUDES: Protection for Native Security, Endpoint Security for Windows, Endpoint Security for macOS, Endpoint Security for Linux, Command Line Scanner, Security for Email Servers, Device Control, Drive Encryption, File & Removable Media Protection, Trellix Native Drive Encryption, Security for Microsoft SharePoint, Application Control for PCs and ePO - On-prem, ePO - IaaS
PRODUCT REQUIRES Endpoint Security (ENS) 10.6.1 or greater to be installed for complete functionality. File & Removable Media Protection 5.0 release includes encrypted file capability for a number of Cloud Storage Services. The following legacy product is included: Endpoint Intelligence Agent.",,,,,
,Subscription Offering,,,,,
,ProtectPLUS 1yr Subscription with 1yr Thrive Essential,,,,,
A,5-25,Complete EP Protect Bus 1:1TE [P+],CEBAJE-AA,137.59,CEBAJE-AA-AA,
B,26-50,Complete EP Protect Bus 1:1TE [P+],CEBAJE-AA,111.48,CEBAJE-AA-BA,
C,51-100,Complete EP Protect Bus 1:1TE [P+],CEBAJE-AA,110.09,CEBAJE-AA-CA,
D,101-250,Complete EP Protect Bus 1:1TE [P+],CEBAJE-AA,96.3,CEBAJE-AA-DA,
E,251-500,Complete EP Protect Bus 1:1TE [P+],CEBAJE-AA,93.57,CEBAJE-AA-EA,
F,501-1000,Complete EP Protect Bus 1:1TE [P+],CEBAJE-AA,85.34,CEBAJE-AA-FA,
G,1001-2000,Complete EP Protect Bus 1:1TE [P+],CEBAJE-AA,85.34,CEBAJE-AA-GA,
H,2001-5000,Complete EP Protect Bus 1:1TE [P+],CEBAJE-AA,85.34,CEBAJE-AA-HA,
I,5001-10000,Complete EP Protect Bus 1:1TE [P+],CEBAJE-AA,85.34,CEBAJE-AA-IA,
J,10001-+,Complete EP Protect Bus 1:1TE [P+],CEBAJE-AA,85.34,CEBAJE-AA-JA,
CEBU,"Trellix Complete EndPoint Protection - Business Upgrade
LICENSE: Per Node.
DELIVERABLE: Software Download.  
PRODUCT INCLUDES: Protection for Native Security, Endpoint Security for Windows, Endpoint Security for macOS, Endpoint Security for Linux, Command Line Scanner, Security for Email Servers, Device Control, Drive Encryption, File & Removable Media Protection, Trellix Native Drive Encryption, Security for Microsoft SharePoint, Application Control for PCs and ePO - On-prem, ePO - IaaS
PRODUCT REQUIRES Endpoint Security (ENS) 10.6.1 or greater to be installed for complete functionality. File & Removable Media Protection 5.0 release includes encrypted file capability for a number of Cloud Storage Services. The following legacy product is included: Endpoint Intelligence Agent.",,,,,
,Standard Upgrade Offering,,,,,
,ProtectPLUS Perpetual License with 1yr Thrive Essential,,,,,
A,5-25,Complete EP Bus UPGD P:1 TE [P+],CEBCDE-DA,224.33,CEBCDE-DA-AA,
B,26-50,Complete EP Bus UPGD P:1 TE [P+],CEBCDE-DA,181.74,CEBCDE-DA-BA,
C,51-100,Complete EP Bus UPGD P:1 TE [P+],CEBCDE-DA,179.5,CEBCDE-DA-CA,
D,101-250,Complete EP Bus UPGD P:1 TE [P+],CEBCDE-DA,157.04,CEBCDE-DA-DA,
E,251-500,Complete EP Bus UPGD P:1 TE [P+],CEBCDE-DA,152.56,CEBCDE-DA-EA,
F,501-1000,Complete EP Bus UPGD P:1 TE [P+],CEBCDE-DA,139.09,CEBCDE-DA-FA,
G,1001-2000,Complete EP Bus UPGD P:1 TE [P+],CEBCDE-DA,139.09,CEBCDE-DA-GA,
H,2001-5000,Complete EP Bus UPGD P:1 TE [P+],CEBCDE-DA,139.09,CEBCDE-DA-HA,
I,5001-10000,Complete EP Bus UPGD P:1 TE [P+],CEBCDE-DA,139.09,CEBCDE-DA-IA,
J,10001-+,Complete EP Bus UPGD P:1 TE [P+],CEBCDE-DA,139.09,CEBCDE-DA-JA,
CEBU-S,"Trellix Complete EndPoint Protection - Business Upgrade Subscription
LICENSE: Per Node.
DELIVERABLE: Software Download.  
PRODUCT INCLUDES: Protection for Native Security, Endpoint Security for Windows, Endpoint Security for macOS, Endpoint Security for Linux, Command Line Scanner, Security for Email Servers, Device Control, Drive Encryption, File & Removable Media Protection, Trellix Native Drive Encryption, Security for Microsoft SharePoint, Application Control for PCs and ePO - On-prem, ePO - IaaS
PRODUCT REQUIRES Endpoint Security (ENS) 10.6.1 or greater to be installed for complete functionality. File & Removable Media Protection 5.0 release includes encrypted file capability for a number of Cloud Storage Services. The following legacy product is included: Endpoint Intelligence Agent.",,,,,
,Upgrade Subscription Offering,,,,,
,ProtectPLUS 1yr Subscription with 1yr Thrive Essential,,,,,
A,5-25,Complete EP Bus UPGD 1:1TE [P+],CEBAJE-DA,137.59,CEBAJE-DA-AA,
B,26-50,Complete EP Bus UPGD 1:1TE [P+],CEBAJE-DA,111.48,CEBAJE-DA-BA,
C,51-100,Complete EP Bus UPGD 1:1TE [P+],CEBAJE-DA,110.09,CEBAJE-DA-CA,
D,101-250,Complete EP Bus UPGD 1:1TE [P+],CEBAJE-DA,96.3,CEBAJE-DA-DA,
E,251-500,Complete EP Bus UPGD 1:1TE [P+],CEBAJE-DA,93.57,CEBAJE-DA-EA,
F,501-1000,Complete EP Bus UPGD 1:1TE [P+],CEBAJE-DA,85.34,CEBAJE-DA-FA,
G,1001-2000,Complete EP Bus UPGD 1:1TE [P+],CEBAJE-DA,85.34,CEBAJE-DA-GA,
H,2001-5000,Complete EP Bus UPGD 1:1TE [P+],CEBAJE-DA,85.34,CEBAJE-DA-HA,
I,5001-10000,Complete EP Bus UPGD 1:1TE [P+],CEBAJE-DA,85.34,CEBAJE-DA-IA,
J,10001-+,Complete EP Bus UPGD 1:1TE [P+],CEBAJE-DA,85.34,CEBAJE-DA-JA,
PSM-N,"Trellix Security for Microsoft SharePoint
LICENSE: Per Node.
DELIVERABLE: Download.
PRODUCT CONTENT: Groupware: Security for Microsoft SharePoint provides comprehensive protection from viruses and content management for Microsoft SharePoint Portal Server. Management system included: ePolicy Orchestrator (on-premises).",,,,,
,Standard Offering,,,,,
,ProtectPLUS Perpetual License with 1yr Thrive Essential,,,,,
A,5-25,Sec for MS SharePoint P:1 TE [P+],PSMCDE-AA,66.82,PSMCDE-AA-AA,
B,26-50,Sec for MS SharePoint P:1 TE [P+],PSMCDE-AA,54.11,PSMCDE-AA-BA,
C,51-100,Sec for MS SharePoint P:1 TE [P+],PSMCDE-AA,53.45,PSMCDE-AA-CA,
D,101-250,Sec for MS SharePoint P:1 TE [P+],PSMCDE-AA,46.79,PSMCDE-AA-DA,
E,251-500,Sec for MS SharePoint P:1 TE [P+],PSMCDE-AA,45.43,PSMCDE-AA-EA,
F,501-1000,Sec for MS SharePoint P:1 TE [P+],PSMCDE-AA,41.43,PSMCDE-AA-FA,
G,1001-2000,Sec for MS SharePoint P:1 TE [P+],PSMCDE-AA,38.75,PSMCDE-AA-GA,
H,2001-5000,Sec for MS SharePoint P:1 TE [P+],PSMCDE-AA,27.35,PSMCDE-AA-HA,
I,5001-10000,Sec for MS SharePoint P:1 TE [P+],PSMCDE-AA,24.06,PSMCDE-AA-IA,
J,10001-+,Sec for MS SharePoint P:1 TE [P+],PSMCDE-AA,22.04,PSMCDE-AA-JA,
,ProtectPLUS 1yr Thrive Essential,,,,,
A,5-25,Sec for MS SharePoint 1yr TE [P+],PSMYFM-AA,29.14,PSMYFM-AA-AA,
B,26-50,Sec for MS SharePoint 1yr TE [P+],PSMYFM-AA,23.58,PSMYFM-AA-BA,
C,51-100,Sec for MS SharePoint 1yr TE [P+],PSMYFM-AA,23.33,PSMYFM-AA-CA,
D,101-250,Sec for MS SharePoint 1yr TE [P+],PSMYFM-AA,20.38,PSMYFM-AA-DA,
E,251-500,Sec for MS SharePoint 1yr TE [P+],PSMYFM-AA,19.81,PSMYFM-AA-EA,
F,501-1000,Sec for MS SharePoint 1yr TE [P+],PSMYFM-AA,18.07,PSMYFM-AA-FA,
G,1001-2000,Sec for MS SharePoint 1yr TE [P+],PSMYFM-AA,16.93,PSMYFM-AA-GA,
H,2001-5000,Sec for MS SharePoint 1yr TE [P+],PSMYFM-AA,11.94,PSMYFM-AA-HA,
I,5001-10000,Sec for MS SharePoint 1yr TE [P+],PSMYFM-AA,10.49,PSMYFM-AA-IA,
J,10001-+,Sec for MS SharePoint 1yr TE [P+],PSMYFM-AA,9.64,PSMYFM-AA-JA,
,File & Application Control,,,,,
CCD,"Trellix Change Control for PCs
LICENSE: Per Node.
DELIVERABLE: Software download
PRODUCT CONTENT: Enterprise compliance solution for File Integrity Monitoring (FIM), audit trails, and preventing unauthorized changes within an operating environment.",,,,,
,Standard Offering,,,,,
,ProtectPLUS Perpetual License with 1yr Thrive Essential,,,,,
A,1-25,Change Control for PCs P:1TE [P+],CCDCKE-AA,588.87,CCDCKE-AA-AA,
B,26-50,Change Control for PCs P:1TE [P+],CCDCKE-AA,535.89,CCDCKE-AA-BA,
C,51-100,Change Control for PCs P:1TE [P+],CCDCKE-AA,487.66,CCDCKE-AA-CA,
D,101-250,Change Control for PCs P:1TE [P+],CCDCKE-AA,426.73,CCDCKE-AA-DA,
E,251-500,Change Control for PCs P:1TE [P+],CCDCKE-AA,388.27,CCDCKE-AA-EA,
