Band,Range,Description,PartNo,MSRP List Price,Standard Channel SKU,Unnamed: 6
TRN-TRAVEL,"Training Travel
Travel (per day). Non-discountable. Quote quantity must be the number of instructor-led class days onsite + 1.
No SOW required.
Standard Offering
General Item",,,,,
,Standard Offering,,,,,
,General Item,,,,,
 ,1-+,EduServ Travel (Per Day),TRN-TRAVEL,1327.99,TRN-TRAVELA,
,Education Services:  Custom Training,,,,,
TRN-CUSTOM-HRPP,"Custom Training Hourly, Prepaid
Price is per hour. Contact Education Services.
SOW required.
Standard Offering
Prepaid Custom Training",,,,,
,Standard Offering,,,,,
,Custom Training,,,,,
 ,1-+,EduServ Custom Training Hourly Prepaid,TRN-CUSTOM-HRPP,595.9,TRN-CUSTOM-HRPPA,
TRN-CUSTOM-HR,"Custom Training Hourly, Invoice on delivery
Price is per hour. Contact Education Services.
SOW required.
Standard Offering
Custom Training",,,,,
,Standard Offering,,,,,
,Custom Training,,,,,
 ,1-+,EduServ Custom Training Hourly,TRN-CUSTOM-HR,595.9,TRN-CUSTOM-HRA,
,General Consulting,,,,,
CS-DI-HR-L1,"D&I T&M Service - Level1
Hourly service fee to help architect, engineer, implement, and manage security solution. Travel expenses not included. If travel is required, travel expenses will be billed separately. SOW required.",,,,,
,Standard Offering,,,,,
,Custom Consulting,,,,,
 ,1-+,D&I T&M Serv Hourly Level 1 Prepaid,CS-DI-HR-L1,414.31,CS-DI-HR-L1A,
CS-DI-HR-L2,"D&I T&M Service - Level2
Hourly service fee to help architect, engineer, implement, and manage security solution. Travel expenses not included. If travel is required, travel expenses will be billed separately. SOW required.",,,,,
,Standard Offering,,,,,
,Custom Consulting,,,,,
 ,1-+,D&I T&M Serv Hourly Level 2 Prepaid,CS-DI-HR-L2,621.47,CS-DI-HR-L2A,
CS-DI-HR-L3,"D&I T&M Service - Level3
Hourly service fee to help architect, engineer, implement, and manage security solution. Travel expenses not included. If travel is required, travel expenses will be billed separately. SOW required.",,,,,
,Standard Offering,,,,,
,Custom Consulting,,,,,
 ,1-+,D&I T&M Serv Hourly Level 3 Prepaid,CS-DI-HR-L3,828.63,CS-DI-HR-L3A,
,Packaged Services,,,,,
CS-DI-ABPB-2D,"Analysis Best Practices - 2 Days
Analysis Best Practices: Up to 2 consecutive days of an Analysis Best Practices workshop per attached agenda. Fixed price with travel included for up to 1 onsite visit.",,,,,
,Standard Offering,,,,,
,Packaged Consulting,,,,,
 ,1-+,Analysis Best Practices 2Day Prepaid,CS-DI-ABPB-2D,24858.88,CS-DI-ABPB-2DA,
CS-DI-ABPB-3D,"Analysis Best Practices - 3 Days
Analysis Best Practices: Up to 3 consecutive days of an Analysis Best Practices workshop per attached agenda. Fixed price with travel included for up to 1 onsite visit.",,,,,
,Standard Offering,,,,,
,Packaged Consulting,,,,,
 ,1-+,Analysis Best Practices 3Day Prepaid,CS-DI-ABPB-3D,37288.32,CS-DI-ABPB-3DA,
CS-DI-ABPB-4D,"Analysis Best Practices - 4 Days
Analysis Best Practices: Up to 4 consecutive days of an Analysis Best Practices workshop per attached agenda. Fixed price with travel included for up to 1 onsite visit.",,,,,
,Standard Offering,,,,,
,Packaged Consulting,,,,,
 ,1-+,Analysis Best Practices 4Day Prepaid,CS-DI-ABPB-4D,49717.74,CS-DI-ABPB-4DA,
CS-DI-ABPB-5D,"Analysis Best Practices - 5 Days
Analysis Best Practices: Up to 5 consecutive days of an Analysis Best Practices workshop per attached agenda. Fixed price with travel included for up to 1 onsite visit.",,,,,
,Standard Offering,,,,,
,Packaged Consulting,,,,,
 ,1-+,Analysis Best Practices 5ay Prepaid,CS-DI-ABPB-5D,62147.18,CS-DI-ABPB-5DA,
CS-DI-IVB,"Install Validation
Up to 2 consecutive days of services for a remote health check or install validation. Fixed price engagement.",,,,,
,Standard Offering,,,,,
,Packaged Consulting,,,,,
 ,1-+,Install Validation Prepaid,CS-DI-IVB,12988.76,CS-DI-IVBA,
,Deployment Services,,,,,
CS-DI-FIXED,"Deployment Fixed Price Service
Custom scoped D&I fixed price service. SOW required.",,,,,
,Standard Offering,,,,,
,Packaged Consulting,,,,,
 ,1-+,Deployment Fixed Price Service Prepaid,CS-DI-FIXED,1.42,CS-DI-FIXEDA,
CS-DI-STAFF-L1,"D&I Staff Aug Services L1
Prepaid D&I services for one month of services to be performed during standard business hours Monday to Friday (40-hour work week), excluding government holidays and pre-arranged time off.  Travel expenses not included.  If travel is required, travel expenses will be billed separately.  Fixed fee per month, per person. SOW required.",,,,,
,Standard Offering,,,,,
,Packaged Consulting,,,,,
 ,1-+,D&I Staff Aug Services L1 Prepaid,CS-DI-STAFF-L1,66290.34,CS-DI-STAFF-L1A,
CS-DI-STAFF-L2,"D&I Staff Aug Services L2
Prepaid D&I services for one month of services to be performed during standard business hours Monday to Friday (40-hour work week), excluding government holidays and pre-arranged time off.  Travel expenses not included.  If travel is required, travel expenses will be billed separately.  Fixed fee per month, per person. SOW required.",,,,,
,Standard Offering,,,,,
,Packaged Consulting,,,,,
 ,1-+,D&I Staff Aug Services L2 Prepaid,CS-DI-STAFF-L2,99435.5,CS-DI-STAFF-L2A,
CS-DI-OS-NT,"FireEye Remote Deployment Services
Up to 5 consecutive days of FireEye product deployment services. Travel expenses not included.  If travel is required, travel expenses will be billed separately. Fixed price engagement.",,,,,
,Standard Offering,,,,,
,Packaged Consulting,,,,,
 ,1-+,FireEye Remote Deploy Srv Prepaid,CS-DI-OS-NT,25894.66,CS-DI-OS-NTA,
CS-DI-OS-T,"FireEye Remote Deployment Services (Travel Included)
Up to 5 consecutive days of FireEye product deployment services including travel expenses.  Fixed price engagement with travel included for up to one onsite visit.",,,,,
,Standard Offering,,,,,
,Packaged Consulting,,,,,
 ,1-+,FireEye RemoteDeploy SrvInc TRVL Prepaid,CS-DI-OS-T,31073.6,CS-DI-OS-TA,
,Technical Support,,,,,
COMPLY-NODE,"Out of Compliance Charges- Software Node/User
Administration, setup and re-instatement fee for customers who are out of compliance regarding license usage and/or support or subscription license lapses. Use COMPLY-HW for products sold on a ""per unit, seat or appliance"" basis. Use COMPLY-NODE for products sold on a ""per node"" basis. This fee is in addition to the standard support.  To determine the Quantity chargeable you must multiply the Nodes or Unit count by the number of months that the lapse has existed for.  Example:  A 200 node support lapsed for 3 months requires 600 units of charge to be applied.  All Quotes requiring an Out of Compliance Charge must be referred to the License Compliance Team [LCS] for review and approval.",,,,,
,Standard Offering,,,,,
,Software Support Fee,,,,,
 ,1-+,Out of Comply (Node Based) Penalty,COMPLY-NODE,2.19,COMPLY-NODEA,
COMPLY-HW,"Out of Compliance Charges- Hardware Device
Administration, setup and re-instatement fee for customers who are out of compliance regarding license usage and/or support or subscription license lapses. Use COMPLY-HW for products sold on a ""per unit, seat or appliance"" basis. This fee is in addition to the standard support.  To determine the Quantity chargeable you must multiply the Unit count by the number of months that the lapse has existed for.  Example:  A 10 unit support lapsed for 3 months requires 30 units of charge to be applied.  All Quotes requiring an Out of Compliance Charge must be referred to the License Compliance Team [LCS] for review and approval.",,,,,
,Standard Offering,,,,,
,Hardware Support Fee,,,,,
 ,1-+,Out of Comply (Unit Based) Penalty,COMPLY-HW,219.56,COMPLY-HWA,
MEDIA-RET,"Single Media Retention Item/Service Fee
Organizations who require Media Retention, and do not have a hardware support level which includes this service, may use the Single Media Retention Item/Service Fee for each item retained. The hardware appliance must be returned in accordance to standard policy once the media items have been removed. Please reference the Quoting Handbook and Hardware Handbook (Media Retention Policy) for more information.",,,,,
,Standard Offering,,,,,
,Hardware Support Fee,,,,,
 ,1-+,Single Media Retention Item/Service,MR-ITEM-SER,1306.63,MR-ITEM-SERA,
NRHDDGEN2,"Non-returnable HDD Program - GEN2
LICENSE: Per Device",,,,,
,Standard Offering,,,,,
,Hardware Support Fee,,,,,
A,1-+,Non-returnable HDD GEN2 1Yr,NRHDDGEN2-AT,1172.09,NRHDDGEN2-AT-AA,
NRSSDGEN2,"Non-returnable SSD Program - GEN2
LICENSE: Per Device",,,,,
,Standard Offering,,,,,
,Hardware Support Fee,,,,,
A,1-+,Non-returnable SSD GEN2 1Yr,NRSSDGEN2-AT,1758.14,NRSSDGEN2-AT-AA,
