Band,Range,Description,PartNo,MSRP List Price,Standard Channel SKU,Unnamed: 6
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,3600 EX Appliance,EX-3600,31028.51,EX-3600A,
3600EX-SW,"3600 EX Appliance Software(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance Activation
CONTENT: SW License for 3600EX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit
NOTES: This Classic sale option is  NOT applicable for base Hermes Email Server Edition subscription customers and related HW Deployment Option",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,3600 EX Appl SW PERP LIC,EX3600CAE-AT,82141.04,EX3600CAE-AT-AA,
,1yr Thrive Essential,,,,,
A,1-+,3600 EX Appl SW 1yr TE,EX3600PTM-AT,18577.15,EX3600PTM-AT-AA,
3600EX-DTI,"3600 EX Appliance - Dynamic Threat Intelligence(F)
LICENSE: Per Appliance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for 3600EX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,3600 EX Appl DTI 2W 1:1TE,EX3600D2WGAEAT,20641.26,EX3600D2WGAEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,3600 EX Appl DTI 1W 1:1TE,EX3600D1WGAEAT,30961.9,EX3600D1WGAEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,3600 EX Appl DTI OF 1:1TE,EX3600DOFGAEAT,33026.04,EX3600DOFGAEAT-AA,
5500EX-SW,"5500 EX Appliance Software(F)
End of Sale is 31 March 2023 End of Life/Support is 31 March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance
DELIVERABLE: Appliance Activation
CONTENT: SW License for 5500EX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit
NOTES: This Classic sale option is  NOT applicable for base Hermes Email Server Edition subscription customers and related HW Deployment Option",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential,,,,,
A,1-+,5500 EX Appl SW 1yr TE,EX5500PTM-AT,37330.01,EX5500PTM-AT-AA,
5500EX-DTI,"5500 EX Appliance - Dynamic Threat Intelligence(F)
End of Sale is 31 March 2028 End of Life/Support is 31 March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for 5500EX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,5500 EX Appl DTI 2W 1:1TE,EX5500D2WGAEAT,41477.8,EX5500D2WGAEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,5500 EX Appl DTI 1W 1:1TE,EX5500D1WGAEAT,62216.72,EX5500D1WGAEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,5500 EX Appl DTI OF 1:1TE,EX5500DOFGAEAT,66364.48,EX5500DOFGAEAT-AA,
5600EX,"5600 EX Appliance(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance HW unit (Only)
CONTENT: Performance up to 2200 unique attachments per hour
REQUIREMENTS:
Must be ordered in conjunction with the corresponding Appliance License option as required for the SW activation code.
Must additionally purchase DTI subscription and Support options for the appliance.
NOTES: This Classic sale option is  NOT applicable for base Hermes Email Server Edition subscription customers seeking HW Deployment Option",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,5600 EX Appliance,EX-5600,32299.25,EX-5600A,
5600EX-SW,"5600 EX Appliance Software(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance Activation
CONTENT: SW License for 5500EX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit
NOTES: This Classic sale option is  NOT applicable for base Hermes Email Server Edition subscription customers and related HW Deployment Option",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,5600 EX Appl SW PERP LIC,EX5600CAE-AT,125771.17,EX5600CAE-AT-AA,
,1yr Thrive Essential,,,,,
A,1-+,5600 EX Appl SW 1yr TE,EX5600PTM-AT,29214.8,EX5600PTM-AT-AA,
5600EX-DTI,"5600 EX Appliance - Dynamic Threat Intelligence(F)
LICENSE: Per Appliance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for 5500EX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,5600 EX Appl DTI 2W 1:1TE,EX5600D2WGAEAT,32460.89,EX5600D2WGAEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,5600 EX Appl DTI 1W 1:1TE,EX5600D1WGAEAT,48691.34,EX5600D1WGAEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,5600 EX Appl DTI OF 1:1TE,EX5600DOFGAEAT,51937.42,EX5600DOFGAEAT-AA,
8500EX-SW,"8500 EX Appliance Software(F)
End of Sale is 31 March 2023 End of Life/Support is 31 March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance
DELIVERABLE: Appliance Activation
CONTENT: SW License for 8500EX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit
NOTES: This Classic sale option is  NOT applicable for base Hermes Email Server Edition subscription customers and related HW Deployment Option",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential,,,,,
A,1-+,8500 EX Appl SW 1yr TE,EX8500PTM-AT,74694.02,EX8500PTM-AT-AA,
8500EX-DTI,"8500 EX Appliance - Dynamic Threat Intelligence(F)
End of Sale is 31 March 2028 End of Life/Support is 31 March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for 8500EX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,8500 EX Appl DTI 2W 1:1TE,EX8500D2WGAEAT,82993.35,EX8500D2WGAEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,8500 EX Appl DTI 1W 1:1TE,EX8500D1WGAEAT,124490.04,EX8500D1WGAEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,8500 EX Appl DTI OF 1:1TE,EX8500DOFGAEAT,132789.36,EX8500DOFGAEAT-AA,
8600EX,"8600 EX Appliance(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance HW unit (Only)
CONTENT: Performance up to 3300 unique attachments per hour
REQUIREMENTS:
Must be ordered in conjunction with the corresponding Appliance License option as required for the SW activation code.
Must additionally purchase DTI subscription and Support options for the appliance.
NOTES: This Classic sale option is  NOT applicable for base Hermes Email Server Edition subscription customers seeking HW Deployment Option",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,8600 EX Appliance,EX-8600,42992.45,EX-8600A,
8600EX-SW,"8600 EX Appliance Software(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance Activation
CONTENT: SW License for 8600EX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit
NOTES: This Classic sale option is  NOT applicable for base Hermes Email Server Edition subscription customers and related HW Deployment Option",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,8600 EX Appl SW PERP LIC,EX8600CAE-AT,273292.25,EX8600CAE-AT-AA,
,1yr Thrive Essential,,,,,
A,1-+,8600 EX Appl SW 1yr TE,EX8600PTM-AT,58456.2,EX8600PTM-AT-AA,
8600EX-DTI,"8600 EX Appliance - Dynamic Threat Intelligence(F)
LICENSE: Per Appliance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for 8600EX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,8600 EX Appl DTI 2W 1:1TE,EX8600D2WGAEAT,64951.31,EX8600D2WGAEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,8600 EX Appl DTI 1W 1:1TE,EX8600D1WGAEAT,97426.98,EX8600D1WGAEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,8600 EX Appl DTI OF 1:1TE,EX8600DOFGAEAT,103922.09,EX8600DOFGAEAT-AA,
,Legacy - Email Software Options,,,,,
AURL,"Attach/URL engine for Email Security(F)
LICENSE: Per User
CONTENT: Attach/URL
REQUIREMENTS:  For Classic Email customers Only (feature already included in Hermes)",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-250,Attach/URL engine 1:1TE,AURLGAE-AA,110.28,AURLGAE-AAAA,
B,251-1000,Attach/URL engine 1:1TE,AURLGAE-AA,84.61,AURLGAE-AABA,
C,1001-2000,Attach/URL engine 1:1TE,AURLGAE-AA,71.78,AURLGAE-AACA,
D,2001-5000,Attach/URL engine 1:1TE,AURLGAE-AA,53.72,AURLGAE-AADA,
E,5001-10000,Attach/URL engine 1:1TE,AURLGAE-AA,44.09,AURLGAE-AAEA,
F,10001-20000,Attach/URL engine 1:1TE,AURLGAE-AA,36.88,AURLGAE-AAFA,
G,20001-50000,Attach/URL engine 1:1TE,AURLGAE-AA,28.51,AURLGAE-AAGA,
H,50001-+,Attach/URL engine 1:1TE,AURLGAE-AA,20.77,AURLGAE-AAHA,
,Legacy - Classic Endpoint Virtual Appliances,,,,,
2502HX-VA,"2502 HX Virtual Appliance(F)
LICENSE: Per Appliance Instance
DELIVERABLE: Virtual appliance image. Virtual appliance image contains activation code.
NOTE:This Classic sale option is  NOT applicable for base Hermes Endpoint subscription customers seeking Virtual Appliance Deployment Option",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,2502 HX Virt Appl PERP LIC,VHX2502CAE-AT,29120.62,VHX2502CAE-AT-AA,
,1yr Thrive Essential,,,,,
A,1-+,2502 HX BM Virt Appl 1Yr TE,VHX2502PTM-AT,5241.7,VHX2502PTM-AT-AA,
2500HX-DMZ-VA,"2500 HX DMZ Virtual Appliance(F)
LICENSE: Per Appliance Instance
DELIVERABLE: Virtual appliance image. Virtual appliance image contains activation code.
NOTE:This Classic sale option is  NOT applicable for base Hermes Endpoint subscription customers seeking Virtual Appliance Deployment Option",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,2500 HX DMZ Virt Appl PERP LIC,VHX2500DCAE-AT,19219.61,VHX2500DCAE-AT-AA,
,1yr Thrive Essential,,,,,
A,1-+,2500 HX DMZ Virt Appl 1Yr TE,VHX2500DPTM-AT,3459.54,VHX2500DPTM-AT-AA,
4500HX-DMZ-VA,"4500 HX DMZ Virtual Appliance(F)
End of Sale is 31 March 2023 End of Life/Support is 31 March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance Instance
",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential,,,,,
A,1-+,4500 HX DMZ Virt Appl 1Yr TE,VHX4500DPTM-AT,9891.08,VHX4500DPTM-AT-AA,
4502HX-VA,"4502 HX Virtual Appliance(F)
End of Sale is 31 March 2023 End of Life/Support is 31 March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance Instance
",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential,,,,,
A,1-+,4502 HX Virt Appl 1Yr TE,VHX4502PTM-AT,14779.09,VHX4502PTM-AT-AA,
4600HX-DMZ-VA,"4600 HX DMZ Virtual Appliance(F)
LICENSE: Per Appliance Instance
CONTENT: VA license and support for classic sale option of 4600HX DMZ VA
",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,4600 HX DMZ Virt Appl PERP LIC,VHX4600DCAE-AT,50087.49,VHX4600DCAE-AT-AA,
,1yr Thrive Essential,,,,,
A,1-+,4600 HX DMZ Virt Appl 1Yr TE,VHX4600DPTM-AT,9015.75,VHX4600DPTM-AT-AA,
4600HX-VA,"4600 HX Virtual Appliance(F)
LICENSE: Per Appliance Instance
CONTENT: VA license and support for classic sale option of 4600HX VA",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,4600 HX Virt Appl PERP LIC,VHX4600CAE-AT,74840.01,VHX4600CAE-AT-AA,
,1yr Thrive Essential,,,,,
A,1-+,4600 HX Virt Appl 1Yr TE,VHX4600PTM-AT,13471.21,VHX4600PTM-AT-AA,
,Legacy - Classic Endpoint Hardware Appliances,,,,,
4502HX-SW,"4502 HX Appliance Software(F)
End of Sale is 31 March 2023 End of Life/Support is 31 March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance Instance
",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential,,,,,
A,1-+,4502 HX Appl SW 1yr TE,HX4502PTM-AT,18863.4,HX4502PTM-AT-AA,
4502HX-DMZ-SW,"4502 HX DMZ Appliance Software(F)
End of Sale is 31 March 2023 End of Life/Support is 31 March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Appliance Instance
",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential,,,,,
A,1-+,4502D HX Appl SW 1yr TE,HX4502DPTM-AT,12565.1,HX4502DPTM-AT-AA,
4600HX,"4600 HX Appliance(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance HW unit (Only)
CONTENT: Integrated Endpoint Detection & Response appliance in a 1U chassis. This appliance can be deployed as an on-premise hardware appliance that protects up to 100,000 endpoints. Includes 8 cores CPU E3-2378 @ 2.6GHz, 64 GB RAM DDR4 @ 2666MHz, and 4x 4TB HDD, RAID10, Motherboard Interface Ports: 2x 1GigE BaseT, 1x IPMI, 2x USB2 (rear), 2x USB3 (rear), 1x DB9 Serial, 1x VGA, Power Supply Unit of 400W, 100-240V AC, 50-60 Hz
REQUIREMENTS:
Must be ordered in conjunction with the corresponding Appliance License option as required for the SW activation code.
Must additionally purchase Support options for the appliance.
NOTES: This Classic sale option is  NOT applicable for base Hermes Endpoint subscription customers seeking HW Deployment Option",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,4600 HX Appliance,HX-4600,25488.75,HX-4600A,
4600HX-SW,"4600 HX Appliance Software(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance Activation
CONTENT: SW License for 4600HX appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit
NOTES: This Classic sale option is  NOT applicable for base Hermes Endpoint subscription customers and related HW Deployment Option",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,4600 HX Appl SW PERP LIC,HX4600CAE-AT,26928.34,HX4600CAE-AT-AA,
,1yr Thrive Essential,,,,,
A,1-+,4600 HX Appl SW 1yr TE,HX4600PTM-AT,9435.09,HX4600PTM-AT-AA,
4600HX-DMZ,"4600 HX DMZ Appliance(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance HW unit (Only)
CONTENT: Integrated Endpoint Detection & Response appliance in a 1U chassis. This appliance can be deployed as an on-premise hardware appliance that protects up to 100,000 endpoints. Includes 8 cores CPU E3-2378 @ 2.6GHz, 64 GB RAM DDR4 @ 2666MHz, and 4x 4TB HDD, RAID10, Motherboard Interface Ports: 2x 1GigE BaseT, 1x IPMI, 2x USB2 (rear), 2x USB3 (rear), 1x DB9 Serial, 1x VGA, Power Supply Unit of 400W, 100-240V AC, 50-60 Hz
REQUIREMENTS:
Must be ordered in conjunction with the corresponding Appliance License option as required for the SW activation code.
Must additionally purchase Support options for the appliance.
NOTES: This Classic sale option is  NOT applicable for base Hermes Endpoint subscription customers seeking HW Deployment Option",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,4600D HX Appliance,HX-4600D,25488.78,HX-4600DA,
4600HX-DMZ-SW,"4600 HX DMZ Appliance Software(F)
LICENSE: Per Appliance
DELIVERABLE: Appliance Activation
CONTENT: SW License for 4600HX-DMZ appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Appliance HW unit
NOTES: This Classic sale option is  NOT applicable for base Hermes Endpoint subscription customers and related HW Deployment Option",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,4600D HX Appl SW PERP LIC,HX4600DCAE-AT,26928.34,HX4600DCAE-AT-AA,
,1yr Thrive Essential,,,,,
A,1-+,4600D HX Appl SW 1yr TE,HX4600DPTM-AT,6290.05,HX4600DPTM-AT-AA,
,Legacy - Hermes Network NX Subscriptions,,,,,
NWUNX,"Network Security NX Edition(F)
LICENSE: Per User
DELIVERABLE: Activation email
CONTENT:  Network Security is an advanced threat protection platform that provides visibility into and protection against the world’s most sophisticated attacks. Built on the patented Multi-vector Virtual Execution (MVX) engine.
REQUIREMENTS:  Quotes and Orders must additionally include the required number of deployment option physical/virtual appliances  - for corresponding appliance activation keys. ",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,Network Sec NX Ed (user) 2W 1:1TE,NWNX2WE1E-AA,177.22,NWNX2WE1E-AA-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,Network Sec NX Ed (user) 1W 1:1TE,NWNX1WE1E-AA,203.83,NWNX1WE1E-AA-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,Network Sec NX Ed (user) OF 1:1TE,NWNXOFE1E-AA,212.68,NWNXOFE1E-AA-AA,
NWUNS,"Network Security NX Edition (SMB)(F)
LICENSE: Per User
DELIVERABLE: Activation email
CONTENT:  Network Security is an advanced threat protection platform that provides visibility into and protection against the world’s most sophisticated attacks. Built on the patented Multi-vector Virtual Execution (MVX) engine.
REQUIREMENTS:
Available to Small Business ( up to 2000 users Only)
Quotes and Orders must additionally include the required number of deployment option physical/virtual appliances  - for corresponding appliance activation keys. ",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-2000,Network Sec NX SMB Ed (user) 2W 1:1TE,NWNS2WE1E-AA,100.16,NWNS2WE1E-AA-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-2000,Network Sec NX SMB Ed (user) 1W 1:1TE,NWNS1WE1E-AA,115.2,NWNS1WE1E-AA-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-2000,Network Sec NX SMB Ed (user) OF 1:1TE,NWNSOFE1E-AA,120.21,NWNSOFE1E-AA-AA,
,Legacy - Classic Network NX Virtual Appliances,,,,,
12550VX-BM-VA,"12550 VX BareMetal Virtual Appliance(F)
LICENSE: Per Appliance Instance
DELIVERABLE: AMI image that can be downloaded from Trellix Cloud portal. Activation code is sent via an email.
REQUIREMENTS: Must additionally purchase DTI subscription and Support options for the appliance.
NOTES: This Classic sale option is  NOT applicable for base Hermes Network Security subscription customers seeking Virtual Appliance Deployment Option.",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,12550 VX BM Virt Appl PERP LIC,VVXB1255CCAE-AT,501730.97,VVXB1255CCAE-AT-AA,
,1yr Thrive Essential,,,,,
A,1-+,12550 VX BM Virt Appl 1Yr TE,VVXB12550PTM-AT,92730.64,VVXB12550PTM-AT-AA,
12550VX-BM-VA-DTI,"12550 VX BareMetal Virtual Appliance - Dynamic Threat Intelligence(F)
LICENSE: Per Appliance Instance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for the Virtual appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Virtual Appliance license.",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,12550 VX BM Virt Appl DTI 2W 1:1TE,VB12550D2WGAEAT,103034.05,VB12550D2WGAEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,12550 VX BM Virt Appl DTI 1W 1:1TE,VB12550D1WGAEAT,154551.05,VB12550D1WGAEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,12550 VX BM Virt Appl DTI OF 1:1TE,VB12550DOFGAEAT,164854.45,VB12550DOFGAEAT-AA,
1500NXS-VA,"1500 NXS Virtual Sensor (50 Mbps)(F)
LICENSE: Per Appliance Instance
DELIVERABLE: Virtual Appliance Software Activation email
REQUIREMENTS: Must additionally purchase DTI subscription and Support options for the appliance.
NOTES: This Classic sale option is  NOT applicable for base Hermes Network Security subscription customers using Virtual Appliance Deployment Option",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,1500 NXS Virt Ssr Appl PERP LIC,VNXS1500CAE-AT,16780.3,VNXS1500CAE-AT-AA,
,1yr Thrive Essential,,,,,
A,1-+,1500 NXS Virt Ssr Appl 1Yr TE,VNXS1500PTM-AT,3101.37,VNXS1500PTM-AT-AA,
1500NXS-VA-DTI,"1500 NXS Virtual Sensor (50 Mbps) - Dynamic Threat Intelligence(F)
LICENSE: Per Appliance Instance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for the 1500NXS Virtual appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Virtual Appliance license.",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,1500 NXS Virt Ssr Appl DTI 2W 1:1TE,VNXS150D2WGAEAT,3445.95,VNXS150D2WGAEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,1500 NXS Virt Ssr Appl DTI 1W 1:1TE,VNXS150D1WGAEAT,5168.95,VNXS150D1WGAEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,1500 NXS Virt Ssr Appl DTI OF 1:1TE,VNXS150DOFGAEAT,5513.53,VNXS150DOFGAEAT-AA,
1500VXSC-DTI,"1500 MVX Cloud for Virtual Sensor - Dynamic Threat Intelligence(F)
LICENSE: Per Appliance Instance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for MVX Cloud / Virtual 1500NXS
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Virtual Appliance license.",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,1500 MVX Cld for Appl 2W DTI 1:1TE,VXSC15002WE1EAT,11899.57,VXSC15002WE1EAT-AA,
2500NXS-VA,"2500 NXS Virtual Sensor (100 Mbps)(F)
LICENSE: Per Appliance Instance
DELIVERABLE: Virtual Appliance Software Activation email
REQUIREMENTS: Must additionally purchase DTI subscription and Support options for the appliance.
NOTES: This Classic sale option is  NOT applicable for base Hermes Network Security subscription customers using Virtual Appliance Deployment Option",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,2500 NXS Virt Ssr Appl PERP LIC,VNXS2500CAE-AT,29365.52,VNXS2500CAE-AT-AA,
,1yr Thrive Essential,,,,,
A,1-+,2500 NXS Virt Ssr Appl 1Yr TE,VNXS2500PTM-AT,5427.39,VNXS2500PTM-AT-AA,
2500NXS-VA-DTI,"2500 NXS Virtual Sensor (100 Mbps) - Dynamic Threat Intelligence(F)
LICENSE: Per Appliance Instance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for the 2500NXS Virtual appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Virtual Appliance license.",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,2500 NXS Virt Ssr Appl DTI 2W 1:1TE,VNXS250D2WGAEAT,6030.41,VNXS250D2WGAEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,2500 NXS Virt Ssr Appl DTI 1W 1:1TE,VNXS250D1WGAEAT,9045.63,VNXS250D1WGAEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,1500 NXS Virt Ssr Appl DTI OF 1:1TE,VNXS250DOFGAEAT,9648.68,VNXS250DOFGAEAT-AA,
2500VXSC-DTI,"2500 MVX Cloud for Virtual Sensor - Dynamic Threat Intelligence(F)
LICENSE: Per Appliance Instance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for MVX Cloud / Virtual 2500NXS
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Virtual Appliance license.",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,2500 MVX Cld for VA Snr 2W DTI 1:1TE,VXSC25002WE1EAT,23799.15,VXSC25002WE1EAT-AA,
2550NXS-VA,"2550 NXS Virtual Sensor (250 Mbps)(F)
LICENSE: Per Appliance Instance
DELIVERABLE: Virtual Appliance Software Activation email
REQUIREMENTS: Must additionally purchase DTI subscription and Support options for the appliance.
NOTES: This Classic sale option is  NOT applicable for base Hermes Network Security subscription customers using Virtual Appliance Deployment Option",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,2550 NXS Virt Ssr Appl PERP LIC,VNXS2550CAE-AT,58731.05,VNXS2550CAE-AT-AA,
,1yr Thrive Essential,,,,,
A,1-+,2550 NXS Virt Ssr Appl 1Yr TE,VNXS2550PTM-AT,10854.76,VNXS2550PTM-AT-AA,
2550NXS-VA-DTI,"2550 NXS Virtual Sensor (250 Mbps) - Dynamic Threat Intelligence(F)
LICENSE: Per Appliance Instance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for the 2550NXS Virtual appliance
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Virtual Appliance license.",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,2550 NXS Virt Ssr Appl DTI 2W 1:1TE,VNXS255D2WGAEAT,12060.86,VNXS255D2WGAEAT-AA,
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,2550 NXS Virt Ssr Appl DTI 1W 1:1TE,VNXS255D1WGAEAT,18091.27,VNXS255D1WGAEAT-AA,
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,1500 NXS Virt Ssr Appl DTI OF 1:1TE,VNXS255DOFGAEAT,19297.35,VNXS255DOFGAEAT-AA,
2550VXSC-DTI,"2550 MVX Cloud for Virtual Sensor - Dynamic Threat Intelligence(F)
LICENSE: Per Appliance Instance
DELIVERABLE: Content Key
CONTENT: DTI Subscription for MVX Cloud / Virtual 2550NXS
REQUIREMENTS:  Must be ordered in conjunction with the corresponding Virtual Appliance license.",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,2550 MVX Cld for VA Snr 2W DTI 1:1TE,VXSC25502WE1EAT,49580.4,VXSC25502WE1EAT-AA,
4500NXS-VA,"4500 NXS Virtual Sensor (500 Mbps)(F)
LICENSE: Per Appliance Instance
DELIVERABLE: Virtual Appliance Software Activation email
REQUIREMENTS: Must additionally purchase DTI subscription and Support options for the appliance.
NOTES: This Classic sale option is  NOT applicable for base Hermes Network Security subscription customers using Virtual Appliance Deployment Option",,,,,
,Standard Offering,,,,,
,Perpetual Software License,,,,,
A,1-+,4500 NXS Virt Ssr Appl PERP LIC,VNXS4500CAE-AT,162768.91,VNXS4500CAE-AT-AA,
,1yr Thrive Essential,,,,,
