Band,Range,Description,PartNo,MSRP List Price,Standard Channel SKU,Unnamed: 6
E,251-500,Data Sec Endpt Prot Suite P:1TE [P+],CDACDE-AA,255.33,CDACDE-AA-EA,
F,501-1000,Data Sec Endpt Prot Suite P:1TE [P+],CDACDE-AA,227.48,CDACDE-AA-FA,
G,1001-2000,Data Sec Endpt Prot Suite P:1TE [P+],CDACDE-AA,206.61,CDACDE-AA-GA,
H,2001-5000,Data Sec Endpt Prot Suite P:1TE [P+],CDACDE-AA,183.61,CDACDE-AA-HA,
I,5001-10000,Data Sec Endpt Prot Suite P:1TE [P+],CDACDE-AA,157.85,CDACDE-AA-IA,
J,10001-+,Data Sec Endpt Prot Suite P:1TE [P+],CDACDE-AA,122.91,CDACDE-AA-JA,
,ProtectPLUS 1yr Thrive Essential,,,,,
A,5-25,Data Sec Endpt Prot Suite 1yr TE [P+],CDAYFM-AA,63.35,CDAYFM-AA-AA,
B,26-50,Data Sec Endpt Prot Suite 1yr TE [P+],CDAYFM-AA,61.85,CDAYFM-AA-BA,
C,51-100,Data Sec Endpt Prot Suite 1yr TE [P+],CDAYFM-AA,60.33,CDAYFM-AA-CA,
D,101-250,Data Sec Endpt Prot Suite 1yr TE [P+],CDAYFM-AA,57.82,CDAYFM-AA-DA,
E,251-500,Data Sec Endpt Prot Suite 1yr TE [P+],CDAYFM-AA,55.76,CDAYFM-AA-EA,
F,501-1000,Data Sec Endpt Prot Suite 1yr TE [P+],CDAYFM-AA,49.69,CDAYFM-AA-FA,
G,1001-2000,Data Sec Endpt Prot Suite 1yr TE [P+],CDAYFM-AA,45.12,CDAYFM-AA-GA,
H,2001-5000,Data Sec Endpt Prot Suite 1yr TE [P+],CDAYFM-AA,40.1,CDAYFM-AA-HA,
I,5001-10000,Data Sec Endpt Prot Suite 1yr TE [P+],CDAYFM-AA,34.45,CDAYFM-AA-IA,
J,10001-+,Data Sec Endpt Prot Suite 1yr TE [P+],CDAYFM-AA,26.82,CDAYFM-AA-JA,
CDAU,"Trellix Data Security Endpoint Protection Suite - Upgrade
LICENSE: Per Endpoint (Total number of Laptops, Workstation and Servers).
DELIVERABLE: Download.
PRODUCT CONTENT: Upgrade from CDB (Data Encryption Suite) that provides the core features of the Data Security Encryption Suite, along with DLP Endpoint Complete. Includes DLP Endpoint Complete, Drive Encryption, File & Removable Media Protection and Native Drive Encryption.
PRODUCT REQUIRES: ePO - On-prem for on-premises management of DLP Endpoint Complete, Drive Encryption, File & and Removable Media Protection and Native Drive Encryption.
Note: Trellix File & Removable Media Protection in ePO SaaS is currently limited to removable media offsite encryption.
Note: Trellix Native Drive Encryption in ePO SaaS does not support network unlock or AD preboot authentication (deprecated).",,,,,
,Suite Upgrade Offering,,,,,
,ProtectPLUS Perpetual License with 1yr Thrive Essential,,,,,
A,5-25,Data Sec Endpt Prot Suite UPG P:1TE[P+],CDACDE-DA,82.88,CDACDE-DA-AA,
B,26-50,Data Sec Endpt Prot Suite UPG P:1TE[P+],CDACDE-DA,81.09,CDACDE-DA-BA,
C,51-100,Data Sec Endpt Prot Suite UPG P:1TE[P+],CDACDE-DA,79.44,CDACDE-DA-CA,
D,101-250,Data Sec Endpt Prot Suite UPG P:1TE[P+],CDACDE-DA,77.88,CDACDE-DA-DA,
E,251-500,Data Sec Endpt Prot Suite UPG P:1TE[P+],CDACDE-DA,76.97,CDACDE-DA-EA,
F,501-1000,Data Sec Endpt Prot Suite UPG P:1TE[P+],CDACDE-DA,70.26,CDACDE-DA-FA,
G,1001-2000,Data Sec Endpt Prot Suite UPG P:1TE[P+],CDACDE-DA,65.45,CDACDE-DA-GA,
H,2001-5000,Data Sec Endpt Prot Suite UPG P:1TE[P+],CDACDE-DA,58.91,CDACDE-DA-HA,
I,5001-10000,Data Sec Endpt Prot Suite UPG P:1TE[P+],CDACDE-DA,54.76,CDACDE-DA-IA,
J,10001-+,Data Sec Endpt Prot Suite UPG P:1TE[P+],CDACDE-DA,38.11,CDACDE-DA-JA,
CDB,"Trellix Data Encryption Suite
LICENSE: Per Endpoint (Total number of Laptops, Workstation and Servers)
DELIVERABLE: Download.
MANAGEMENT: ePO - On-prem, ePO - IaaS.
PRODUCT CONTENT: Trellix Drive Encryption offers a full disk encryption solution with user and role-based access control, end user self-service recovery options, and full auditing capabilities for compliance needs.
Trellix File & Removable Media Protection offers an encryption solution for files, folders, network shares, removable media and optical media, with the ability to define compartments of data that can only be accessed by authorized personnel or managed devices.
Trellix Native Drive Encryption offers a light-weight, centralized solution for managing the native full disk encryption technology of Microsoft (BitLocker) and Apple (FileVault) devices, with a focus on low maintenance and quick time-to-compliance.
All three solutions are managed from within the same unified ePO console.",,,,,
,Standard Offering,,,,,
,ProtectPLUS Perpetual License with 1yr Thrive Essential,,,,,
A,5-25,Data Encryption Suite P:1 TE [P+],CDBCDE-AA,237.2,CDBCDE-AA-AA,
B,26-50,Data Encryption Suite P:1 TE [P+],CDBCDE-AA,230.47,CDBCDE-AA-BA,
C,51-100,Data Encryption Suite P:1 TE [P+],CDBCDE-AA,221.51,CDBCDE-AA-CA,
D,101-250,Data Encryption Suite P:1 TE [P+],CDBCDE-AA,212.63,CDBCDE-AA-DA,
E,251-500,Data Encryption Suite P:1 TE [P+],CDBCDE-AA,203.67,CDBCDE-AA-EA,
F,501-1000,Data Encryption Suite P:1 TE [P+],CDBCDE-AA,186.21,CDBCDE-AA-FA,
G,1001-2000,Data Encryption Suite P:1 TE [P+],CDBCDE-AA,160.4,CDBCDE-AA-GA,
H,2001-5000,Data Encryption Suite P:1 TE [P+],CDBCDE-AA,136.23,CDBCDE-AA-HA,
I,5001-10000,Data Encryption Suite P:1 TE [P+],CDBCDE-AA,109.52,CDBCDE-AA-IA,
J,10001-+,Data Encryption Suite P:1 TE [P+],CDBCDE-AA,83.03,CDBCDE-AA-JA,
,ProtectPLUS 1yr Thrive Essential,,,,,
A,5-25,Data Encryption Suite 1Yr TE [P+],CDBYFM-AA,51.84,CDBYFM-AA-AA,
B,26-50,Data Encryption Suite 1Yr TE [P+],CDBYFM-AA,50.34,CDBYFM-AA-BA,
C,51-100,Data Encryption Suite 1Yr TE [P+],CDBYFM-AA,48.37,CDBYFM-AA-CA,
D,101-250,Data Encryption Suite 1Yr TE [P+],CDBYFM-AA,46.44,CDBYFM-AA-DA,
E,251-500,Data Encryption Suite 1Yr TE [P+],CDBYFM-AA,44.51,CDBYFM-AA-EA,
F,501-1000,Data Encryption Suite 1Yr TE [P+],CDBYFM-AA,40.64,CDBYFM-AA-FA,
G,1001-2000,Data Encryption Suite 1Yr TE [P+],CDBYFM-AA,35.02,CDBYFM-AA-GA,
H,2001-5000,Data Encryption Suite 1Yr TE [P+],CDBYFM-AA,29.79,CDBYFM-AA-HA,
I,5001-10000,Data Encryption Suite 1Yr TE [P+],CDBYFM-AA,23.95,CDBYFM-AA-IA,
J,10001-+,Data Encryption Suite 1Yr TE [P+],CDBYFM-AA,18.16,CDBYFM-AA-JA,
CDBU,"Trellix Data Encryption Suite - Upgrade
LICENSE: Per Endpoint (Total number of Laptops, Workstation and Servers)
DELIVERABLE: Download.
MANAGEMENT: ePO - On-prem, ePO - IaaS.
PRODUCT CONTENT: Trellix Drive Encryption offers a full disk encryption solution with user and role-based access control, end user self-service recovery options, and full auditing capabilities for compliance needs.
Trellix File & Removable Media Protection offers an encryption solution for files, folders, network shares, removable media and optical media, with the ability to define compartments of data that can only be accessed by authorized personnel or managed devices.
Trellix Native Drive Encryption offers a light-weight, centralized solution for managing the native full disk encryption technology of Microsoft (BitLocker) and Apple (FileVault) devices, with a focus on low maintenance and quick time-to-compliance.
All three solutions are managed from within the same unified ePO console.",,,,,
,Suite Upgrade Offering,,,,,
,ProtectPLUS Perpetual License with 1yr Thrive Essential,,,,,
A,5-25,Data Encryption Suite UPG P:1TE[P+],CDBCDE-DA,126.17,CDBCDE-DA-AA,
B,26-50,Data Encryption Suite UPG P:1TE[P+],CDBCDE-DA,121.89,CDBCDE-DA-BA,
C,51-100,Data Encryption Suite UPG P:1TE[P+],CDBCDE-DA,121.7,CDBCDE-DA-CA,
D,101-250,Data Encryption Suite UPG P:1TE[P+],CDBCDE-DA,121.52,CDBCDE-DA-DA,
E,251-500,Data Encryption Suite UPG P:1TE[P+],CDBCDE-DA,121.27,CDBCDE-DA-EA,
F,501-1000,Data Encryption Suite UPG P:1TE[P+],CDBCDE-DA,118,CDBCDE-DA-FA,
G,1001-2000,Data Encryption Suite UPG P:1TE[P+],CDBCDE-DA,98.42,CDBCDE-DA-GA,
H,2001-5000,Data Encryption Suite UPG P:1TE[P+],CDBCDE-DA,80.07,CDBCDE-DA-HA,
I,5001-10000,Data Encryption Suite UPG P:1TE[P+],CDBCDE-DA,57.91,CDBCDE-DA-IA,
J,10001-+,Data Encryption Suite UPG P:1TE[P+],CDBCDE-DA,37.71,CDBCDE-DA-JA,
,"Data Loss Prevention (DLP) (Perpetual + Support)
All new/ initial DLP opportunities require Professional Services. Reference the Quoting Handbook Product Requirements General Guidance, under Data Security section, for detailed quote and order guidance.",,,,,
DLP,"Trellix Data Loss Prevention Endpoint Complete
LICENSE: Per Endpoint (Total number of Laptops, Workstation and Servers)
DELIVERABLE: Download.
MANAGEMENT: Managed by: ePolicy Orchestrator (on-premises or public cloud)
PRODUCT CONTENT: A comprehensive data loss prevention solution, comprised DLP Endpoint & Device Control that can be installed on end-stations across the enterprise, and a logging and analysis server, through which centrally-managed policies are deployed, real-time events are monitored and reports are generated. Centrally managed security policies are applied on end-stations and are used to monitor and restrict the usage and transfer of sensitive data. The result is a cost-effective and flexible solution that offers innovative methods for preventing classified information from leaking out of the organization and effectively addresses data loss problems.",,,,,
,Standard Offering,,,,,
,ProtectPLUS Perpetual License with 1yr Thrive Essential,,,,,
A,5-25,Data Loss Prvtn Endpt Comp P:1TE[P+],DLPCDE-AA,224.24,DLPCDE-AA-AA,
B,26-50,Data Loss Prvtn Endpt Comp P:1TE[P+],DLPCDE-AA,202.53,DLPCDE-AA-BA,
C,51-100,Data Loss Prvtn Endpt Comp P:1TE[P+],DLPCDE-AA,185.67,DLPCDE-AA-CA,
D,101-250,Data Loss Prvtn Endpt Comp P:1TE[P+],DLPCDE-AA,168.77,DLPCDE-AA-DA,
E,251-500,Data Loss Prvtn Endpt Comp P:1TE[P+],DLPCDE-AA,154.33,DLPCDE-AA-EA,
F,501-1000,Data Loss Prvtn Endpt Comp P:1TE[P+],DLPCDE-AA,137.45,DLPCDE-AA-FA,
G,1001-2000,Data Loss Prvtn Endpt Comp P:1TE[P+],DLPCDE-AA,120.58,DLPCDE-AA-GA,
H,2001-5000,Data Loss Prvtn Endpt Comp P:1TE[P+],DLPCDE-AA,106.11,DLPCDE-AA-HA,
I,5001-10000,Data Loss Prvtn Endpt Comp P:1TE[P+],DLPCDE-AA,89.21,DLPCDE-AA-IA,
J,10001-+,Data Loss Prvtn Endpt Comp P:1TE[P+],DLPCDE-AA,74.74,DLPCDE-AA-JA,
,ProtectPLUS 1yr Thrive Essential,,,,,
A,5-25,Data Loss Prvtn Endpt Comp 1YRTE[P+],DLPYFM-AA,46.02,DLPYFM-AA-AA,
B,26-50,Data Loss Prvtn Endpt Comp 1YRTE[P+],DLPYFM-AA,41.56,DLPYFM-AA-BA,
C,51-100,Data Loss Prvtn Endpt Comp 1YRTE[P+],DLPYFM-AA,38.08,DLPYFM-AA-CA,
D,101-250,Data Loss Prvtn Endpt Comp 1YRTE[P+],DLPYFM-AA,34.62,DLPYFM-AA-DA,
E,251-500,Data Loss Prvtn Endpt Comp 1YRTE[P+],DLPYFM-AA,31.67,DLPYFM-AA-EA,
F,501-1000,Data Loss Prvtn Endpt Comp 1YRTE[P+],DLPYFM-AA,28.2,DLPYFM-AA-FA,
G,1001-2000,Data Loss Prvtn Endpt Comp 1YRTE[P+],DLPYFM-AA,24.75,DLPYFM-AA-GA,
H,2001-5000,Data Loss Prvtn Endpt Comp 1YRTE[P+],DLPYFM-AA,21.77,DLPYFM-AA-HA,
I,5001-10000,Data Loss Prvtn Endpt Comp 1YRTE[P+],DLPYFM-AA,18.3,DLPYFM-AA-IA,
J,10001-+,Data Loss Prvtn Endpt Comp 1YRTE[P+],DLPYFM-AA,15.35,DLPYFM-AA-JA,
DLPU,"Trellix Data Loss Prevention Endpoint Complete Upgrade
LICENSE: Per Endpoint (Total number of Laptops, Workstation and Servers)
DELIVERABLE: Download.
MANAGEMENT: Managed by: ePolicy Orchestrator (on-premises or public cloud)
PRODUCT CONTENT: A comprehensive data loss prevention solution, comprised DLP Endpoint & Device Control that can be installed on end-stations across the enterprise, and a logging and analysis server, through which centrally-managed policies are deployed, real-time events are monitored and reports are generated. Centrally managed security policies are applied on end-stations and are used to monitor and restrict the usage and transfer of sensitive data. The result is a cost-effective and flexible solution that offers innovative methods for preventing classified information from leaking out of the organization and effectively addresses data loss problems.",,,,,
,Standard Upgrade Offering,,,,,
,ProtectPLUS Perpetual License with 1yr Thrive Essential,,,,,
A,5-25,DataLoss Prvtn Endpt Comp UPG P:1TE[P+],DLPCDE-DA,113.26,DLPCDE-DA-AA,
B,26-50,DataLoss Prvtn Endpt Comp UPG P:1TE[P+],DLPCDE-DA,102.31,DLPCDE-DA-BA,
C,51-100,DataLoss Prvtn Endpt Comp UPG P:1TE[P+],DLPCDE-DA,93.77,DLPCDE-DA-CA,
D,101-250,DataLoss Prvtn Endpt Comp UPG P:1TE[P+],DLPCDE-DA,85.23,DLPCDE-DA-DA,
E,251-500,DataLoss Prvtn Endpt Comp UPG P:1TE[P+],DLPCDE-DA,77.92,DLPCDE-DA-EA,
F,501-1000,DataLoss Prvtn Endpt Comp UPG P:1TE[P+],DLPCDE-DA,69.43,DLPCDE-DA-FA,
G,1001-2000,DataLoss Prvtn Endpt Comp UPG P:1TE[P+],DLPCDE-DA,60.89,DLPCDE-DA-GA,
H,2001-5000,DataLoss Prvtn Endpt Comp UPG P:1TE[P+],DLPCDE-DA,53.6,DLPCDE-DA-HA,
I,5001-10000,DataLoss Prvtn Endpt Comp UPG P:1TE[P+],DLPCDE-DA,45.03,DLPCDE-DA-IA,
J,10001-+,DataLoss Prvtn Endpt Comp UPG P:1TE[P+],DLPCDE-DA,37.77,DLPCDE-DA-JA,
DEC,"Trellix Device Control
LICENSE: Per Endpoint (Total number of Laptops, Workstation and Servers)
DELIVERABLE: Download.
MANAGEMENT: ePolicy Orchestrator (on-premises or public cloud).
PRODUCT CONTENT: Agent solution for device and data control and blocking.",,,,,
,Standard Offering,,,,,
,ProtectPLUS Perpetual License with 1yr Thrive Essential,,,,,
A,5-25,Device Control P:1TE [P+],DECCDE-AA,95.13,DECCDE-AA-AA,
B,26-50,Device Control P:1TE [P+],DECCDE-AA,76.12,DECCDE-AA-BA,
C,51-100,Device Control P:1TE [P+],DECCDE-AA,75.19,DECCDE-AA-CA,
D,101-250,Device Control P:1TE [P+],DECCDE-AA,68.41,DECCDE-AA-DA,
E,251-500,Device Control P:1TE [P+],DECCDE-AA,64.38,DECCDE-AA-EA,
F,501-1000,Device Control P:1TE [P+],DECCDE-AA,59.44,DECCDE-AA-FA,
G,1001-2000,Device Control P:1TE [P+],DECCDE-AA,52.32,DECCDE-AA-GA,
H,2001-5000,Device Control P:1TE [P+],DECCDE-AA,47.58,DECCDE-AA-HA,
I,5001-10000,Device Control P:1TE [P+],DECCDE-AA,39.26,DECCDE-AA-IA,
J,10001-+,Device Control P:1TE [P+],DECCDE-AA,33.29,DECCDE-AA-JA,
,ProtectPLUS 1yr Thrive Essential,,,,,
A,5-25,Device Control 1yr TE [P+],DECYFM-AA,20.57,DECYFM-AA-AA,
B,26-50,Device Control 1yr TE [P+],DECYFM-AA,16.45,DECYFM-AA-BA,
C,51-100,Device Control 1yr TE [P+],DECYFM-AA,16.31,DECYFM-AA-CA,
D,101-250,Device Control 1yr TE [P+],DECYFM-AA,14.79,DECYFM-AA-DA,
E,251-500,Device Control 1yr TE [P+],DECYFM-AA,13.94,DECYFM-AA-EA,
F,501-1000,Device Control 1yr TE [P+],DECYFM-AA,12.88,DECYFM-AA-FA,
G,1001-2000,Device Control 1yr TE [P+],DECYFM-AA,11.3,DECYFM-AA-GA,
H,2001-5000,Device Control 1yr TE [P+],DECYFM-AA,10.3,DECYFM-AA-HA,
I,5001-10000,Device Control 1yr TE [P+],DECYFM-AA,8.49,DECYFM-AA-IA,
J,10001-+,Device Control 1yr TE [P+],DECYFM-AA,7.21,DECYFM-AA-JA,
DDS,"Trellix Data Loss Prevention Discover
LICENSE: Per Endpoint (Total number of Laptops, Workstation and Servers)
DELIVERABLE: Software installed on a Windows ® Server.
PRODUCT CONTENT: DLP Discover software.  Scans all data sources across your data center and network, helping you quickly classify and categorize your data according to security rules.",,,,,
,Standard Offering,,,,,
,Perpetual License with 1yr Thrive Essential,,,,,
A,5-5000,DLP Network Discover P:1 TE,DDSCKE-AA,104.19,DDSCKE-AA-AA,
B,5001-10000,DLP Network Discover P:1 TE,DDSCKE-AA,87.62,DDSCKE-AA-BA,
C,10001-25000,DLP Network Discover P:1 TE,DDSCKE-AA,73.4,DDSCKE-AA-CA,
D,25001-50000,DLP Network Discover P:1 TE,DDSCKE-AA,59.21,DDSCKE-AA-DA,
E,50001-100000,DLP Network Discover P:1 TE,DDSCKE-AA,47.39,DDSCKE-AA-EA,
F,100001-+,DLP Network Discover P:1 TE,DDSCKE-AA,35.5,DDSCKE-AA-FA,
,1yr Thrive Essential,,,,,
A,5-5000,DLP Network Discover 1Yr TE,DDSYCM-AA,22.62,DDSYCM-AA-AA,
B,5001-10000,DLP Network Discover 1Yr TE,DDSYCM-AA,19.04,DDSYCM-AA-BA,
C,10001-25000,DLP Network Discover 1Yr TE,DDSYCM-AA,15.94,DDSYCM-AA-CA,
D,25001-50000,DLP Network Discover 1Yr TE,DDSYCM-AA,12.88,DDSYCM-AA-DA,
E,50001-100000,DLP Network Discover 1Yr TE,DDSYCM-AA,10.3,DDSYCM-AA-EA,
F,100001-+,DLP Network Discover 1Yr TE,DDSYCM-AA,7.74,DDSYCM-AA-FA,
DMO,"Trellix Data Loss Prevention Network Monitor
LICENSE: Per Endpoint (Total number of Laptops, Workstation and Servers)
DELIVERABLE: Installed on the DLP Appliance. Maintenance available via Download Only.
PRODUCT CONTENT: DLP Monitor Appliance software is available as an add on to DLP Appliances or can be used in a virtual appliance environment.  Scans and evaluates all content traveling over the network according to defined security rules identifying and reporting on incidents that could lead to data loss.",,,,,
,Standard Offering,,,,,
,Perpetual License with 1yr Thrive Essential,,,,,
A,5-5000,DLP Network Monitor P:1 TE,DMOCKE-AA,104.19,DMOCKE-AA-AA,
B,5001-10000,DLP Network Monitor P:1 TE,DMOCKE-AA,87.62,DMOCKE-AA-BA,
C,10001-25000,DLP Network Monitor P:1 TE,DMOCKE-AA,73.4,DMOCKE-AA-CA,
D,25001-50000,DLP Network Monitor P:1 TE,DMOCKE-AA,59.21,DMOCKE-AA-DA,
E,50001-100000,DLP Network Monitor P:1 TE,DMOCKE-AA,47.39,DMOCKE-AA-EA,
F,100001-+,DLP Network Monitor P:1 TE,DMOCKE-AA,35.5,DMOCKE-AA-FA,
,1yr Thrive Essential,,,,,
A,5-5000,DLP Network Monitor 1Yr TE,DMOYCM-AA,22.62,DMOYCM-AA-AA,
B,5001-10000,DLP Network Monitor 1Yr TE,DMOYCM-AA,19.04,DMOYCM-AA-BA,
C,10001-25000,DLP Network Monitor 1Yr TE,DMOYCM-AA,15.94,DMOYCM-AA-CA,
D,25001-50000,DLP Network Monitor 1Yr TE,DMOYCM-AA,12.88,DMOYCM-AA-DA,
E,50001-100000,DLP Network Monitor 1Yr TE,DMOYCM-AA,10.3,DMOYCM-AA-EA,
F,100001-+,DLP Network Monitor 1Yr TE,DMOYCM-AA,7.74,DMOYCM-AA-FA,
DPV,"Trellix Data Loss Prevention Network Prevent
LICENSE: Per Endpoint (Total number of Laptops, Workstation and Servers)
DELIVERABLE: Installed on the DLP Appliance. Maintenance available via Download Only.
PRODUCT CONTENT: DLP Prevent Appliance software is available as an add on to DLP Appliances or can be used in a virtual appliance environment. Scans and evaluates all content traveling over the network actively blocking network communications that could lead to data loss based upon defined security policies. DLP Prevent for Mobile now specifically scans email content travelling to/from Mobile devices.s",,,,,
,Standard Offering,,,,,
,Perpetual License with 1yr Thrive Essential,,,,,
A,5-5000,DLP Network Prevent P:1 TE,DPVCKE-AA,52.09,DPVCKE-AA-AA,
B,5001-10000,DLP Network Prevent P:1 TE,DPVCKE-AA,43.83,DPVCKE-AA-BA,
C,10001-25000,DLP Network Prevent P:1 TE,DPVCKE-AA,36.72,DPVCKE-AA-CA,
D,25001-50000,DLP Network Prevent P:1 TE,DPVCKE-AA,29.59,DPVCKE-AA-DA,
E,50001-100000,DLP Network Prevent P:1 TE,DPVCKE-AA,23.64,DPVCKE-AA-EA,
F,100001-+,DLP Network Prevent P:1 TE,DPVCKE-AA,17.79,DPVCKE-AA-FA,
,1yr Thrive Essential,,,,,
A,5-5000,DLP Network Prevent 1Yr TE,DPVYCM-AA,11.3,DPVYCM-AA-AA,
B,5001-10000,DLP Network Prevent 1Yr TE,DPVYCM-AA,9.53,DPVYCM-AA-BA,
C,10001-25000,DLP Network Prevent 1Yr TE,DPVYCM-AA,8.01,DPVYCM-AA-CA,
D,25001-50000,DLP Network Prevent 1Yr TE,DPVYCM-AA,6.47,DPVYCM-AA-DA,
E,50001-100000,DLP Network Prevent 1Yr TE,DPVYCM-AA,5.14,DPVYCM-AA-EA,
F,100001-+,DLP Network Prevent 1Yr TE,DPVYCM-AA,3.86,DPVYCM-AA-FA,
OCR,"Trellix Data Loss Prevention OCR Network (Add-on)
LICENSE: Per Endpoint (Total number of Laptops, Workstation and Servers). Note: License count should be equal to that of Discover / Prevent / Monitor license.
DELIVERABLE: License key download and software download for on-premises deployment.
PRODUCT CONTENT: To use the OCR scanning Add-on, you must have one of the following products: Trellix Data Securty Network Suite (NDLCKE-AA) or its upgrade SKUs  or DLP Discover (DDSCKE-AA), DLP Network Monitor (DMOCKE-AA) and/or DLP Network Prevent (DPVCKE-AA). OCR scanning add-on license for Network DLP Discover, DLP Prevent, and DLP Monitor. Allows customer to inspect embedded graphic files for sensitive content across network resources including files shares, SharePoint, Databases, email, and web content.
NOTE: For supported file formats, refer product documentation.",,,,,
,Standard Offering,,,,,
,Perpetual License with 1yr Thrive Essential,,,,,
A,5-5000,OCR Scanning for DLPn SW P:1 TE,OCRCKE-AA,12.14,OCRCKE-AA-AA,
B,5001-10000,OCR Scanning for DLPn SW P:1 TE,OCRCKE-AA,10.39,OCRCKE-AA-BA,
C,10001-25000,OCR Scanning for DLPn SW P:1 TE,OCRCKE-AA,8.68,OCRCKE-AA-CA,
D,25001-50000,OCR Scanning for DLPn SW P:1 TE,OCRCKE-AA,6.98,OCRCKE-AA-DA,
E,50001-100000,OCR Scanning for DLPn SW P:1 TE,OCRCKE-AA,5.62,OCRCKE-AA-EA,
F,100001-+,OCR Scanning for DLPn SW P:1 TE,OCRCKE-AA,4.22,OCRCKE-AA-FA,
,1yr Thrive Essential,,,,,
A,5-5000,OCR Scanning for DLPn SW 1Yr TE,OCRYCM-AA,2.72,OCRYCM-AA-AA,
B,5001-10000,OCR Scanning for DLPn SW 1Yr TE,OCRYCM-AA,2.27,OCRYCM-AA-BA,
C,10001-25000,OCR Scanning for DLPn SW 1Yr TE,OCRYCM-AA,1.9,OCRYCM-AA-CA,
D,25001-50000,OCR Scanning for DLPn SW 1Yr TE,OCRYCM-AA,1.51,OCRYCM-AA-DA,
E,50001-100000,OCR Scanning for DLPn SW 1Yr TE,OCRYCM-AA,1.24,OCRYCM-AA-EA,
F,100001-+,OCR Scanning for DLPn SW 1Yr TE,OCRYCM-AA,0.91,OCRYCM-AA-FA,
,Data Encryption (Perpetual + Support),,,,,
TDE,"Trellix Drive Encryption
LICENSE: Per Endpoint (Total number of Laptops, Workstation and Servers)
DELIVERABLE: Download.
MANAGEMENT: ePO - On-prem
PRODUCT CONTENT:  Trellix Drive Encryption offers a full disk encryption solution with user and role-based access control, end user self-service recovery options, and full auditing capabilities for compliance needs. With this product, customers also receive Trellix Native Drive Encryption, a solution that enables Microsoft BitLocker and Apple FileVault protection to devices. Both solutions are integrated into a unified ePO console.
",,,,,
,Standard Offering,,,,,
,Perpetual License with 1yr Thrive Essential,,,,,
A,5-25,Drive Encryption P:1 TE,TDECKE-AA,163.91,TDECKE-AA-AA,
B,26-50,Drive Encryption P:1 TE,TDECKE-AA,159.99,TDECKE-AA-BA,
C,51-100,Drive Encryption P:1 TE,TDECKE-AA,155.94,TDECKE-AA-CA,
D,101-250,Drive Encryption P:1 TE,TDECKE-AA,149.5,TDECKE-AA-DA,
E,251-500,Drive Encryption P:1 TE,TDECKE-AA,144.16,TDECKE-AA-EA,
F,501-1000,Drive Encryption P:1 TE,TDECKE-AA,128.45,TDECKE-AA-FA,
G,1001-2000,Drive Encryption P:1 TE,TDECKE-AA,116.73,TDECKE-AA-GA,
H,2001-5000,Drive Encryption P:1 TE,TDECKE-AA,103.73,TDECKE-AA-HA,
I,5001-10000,Drive Encryption P:1 TE,TDECKE-AA,89.15,TDECKE-AA-IA,
J,10001-+,Drive Encryption P:1 TE,TDECKE-AA,69.34,TDECKE-AA-JA,
,1yr Thrive Essential,,,,,
A,5-25,Drive Encryption 1Yr TE,TDEYCM-AA,35.44,TDEYCM-AA-AA,
B,26-50,Drive Encryption 1Yr TE,TDEYCM-AA,34.59,TDEYCM-AA-BA,
C,51-100,Drive Encryption 1Yr TE,TDEYCM-AA,33.8,TDEYCM-AA-CA,
D,101-250,Drive Encryption 1Yr TE,TDEYCM-AA,32.34,TDEYCM-AA-DA,
E,251-500,Drive Encryption 1Yr TE,TDEYCM-AA,31.21,TDEYCM-AA-EA,
F,501-1000,Drive Encryption 1Yr TE,TDEYCM-AA,27.83,TDEYCM-AA-FA,
G,1001-2000,Drive Encryption 1Yr TE,TDEYCM-AA,25.23,TDEYCM-AA-GA,
H,2001-5000,Drive Encryption 1Yr TE,TDEYCM-AA,22.42,TDEYCM-AA-HA,
I,5001-10000,Drive Encryption 1Yr TE,TDEYCM-AA,19.29,TDEYCM-AA-IA,
J,10001-+,Drive Encryption 1Yr TE,TDEYCM-AA,15.04,TDEYCM-AA-JA,
TNE,"Trellix Native Drive Encryption
LICENSE: Per Endpoint (Total number of Laptops, Workstation and Servers)
DELIVERABLE: Download.
MANAGEMENT: ePO - On-prem
PRODUCT CONTENT: Trellix Native Drive Encryption offers a light-weight, centralized solution for managing the native full disk encryption technology of Microsoft (BitLocker) and Apple (FileVault) devices, with a focus on low maintenance and quick time-to-compliance. The solution is managed from within the unified ePO console.",,,,,
,Standard Offering,,,,,
,Perpetual License with 1yr Thrive Essential,,,,,
A,5-25,Native Drive Encrpn P:1 TE,TNECKE-AA,72.84,TNECKE-AA-AA,
B,26-50,Native Drive Encrpn P:1 TE,TNECKE-AA,71.1,TNECKE-AA-BA,
C,51-100,Native Drive Encrpn P:1 TE,TNECKE-AA,69.31,TNECKE-AA-CA,
D,101-250,Native Drive Encrpn P:1 TE,TNECKE-AA,66.45,TNECKE-AA-DA,
E,251-500,Native Drive Encrpn P:1 TE,TNECKE-AA,64.07,TNECKE-AA-EA,
F,501-1000,Native Drive Encrpn P:1 TE,TNECKE-AA,57.11,TNECKE-AA-FA,
G,1001-2000,Native Drive Encrpn P:1 TE,TNECKE-AA,51.87,TNECKE-AA-GA,
H,2001-5000,Native Drive Encrpn P:1 TE,TNECKE-AA,46.1,TNECKE-AA-HA,
I,5001-10000,Native Drive Encrpn P:1 TE,TNECKE-AA,39.61,TNECKE-AA-IA,
