Band,Range,Description,PartNo,MSRP List Price,Standard Channel SKU,Unnamed: 6
ETM-X7,"Enterprise Security Manager X7
End of Sale is 30 June 2020. End of Life/Support is 30 June 2025. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Unit.
PRODUCT CONTENT:Enterprise Security Manager, provides Log Analysis, SIEM and Network Analysis functions. Includes 16 TB SSD + 2 TB SSD (PCIe)local storage. 2U Appliance. The corresponding Hardware and Business Software Support SKU is required to be sold with the appliance and provided on one consolidated purchase order. Usable event and flow data storage capacity will vary by customer event types, event rates, software version, and other factors.",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential & Next Business Day Ship Hardware Support,,,,,
 ,1-+,Ent Sec Mgr X7 1Yr TE+NBD,ETMX7NBD,184983.62,ETMX7NBDA,
,1yr Thrive Essential & Same Day 24x7 Hardware Support (CRU Only),,,,,
 ,1-+,Ent Sec Mgr X7 1Yr TE+SD,ETMX7SD,231229.57,ETMX7SDA,
ETM-X9,"Enterprise Security Manager X9
End of Sale is 30 June 2020. End of Life/Support is 30 June 2025. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Unit.
PRODUCT CONTENT: Enterprise Security Manager, provides Log Analysis, SIEM and Network Analysis functions. Includes 19 TB SSD + 8 TB SSD (PCIe) local storage. 2U Appliance. The corresponding Hardware and Business Software Support SKU is required to be sold with the appliance and provided on one consolidated purchase order. Usable event and flow data storage capacity will vary by customer event types, event rates, software version, and other factors.",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential & Next Business Day Ship Hardware Support,,,,,
 ,1-+,Ent Sec Mgr X9 1Yr TE+NBD,ETMX9NBD,332895.97,ETMX9NBDA,
,1yr Thrive Essential & Same Day 24x7 Hardware Support (CRU Only),,,,,
 ,1-+,Ent Sec Mgr X9 1Yr TE+SD,ETMX9SD,416120.08,ETMX9SDA,
ETM-X11-N,"Trellix Enterprise Security Manager X11-N
End of Sale is 10 April 2023 End of Life/Support is 30 June 2026. Support contracts cannot extend past the End of Life/ Support Date
LICENSE: Per Unit.
PRODUCT CONTENT: Provides Log Analysis, SIEM and Network Analysis functions. Includes 32.6 TB SSD + 9.6 TB SSD (PCIe) local storage. 2U Appliance. The corresponding Hardware and Business Software Support SKU is required to be sold with the appliance and provided on one consolidated purchase order. Usable event and flow data storage capacity will vary by customer event types, event rates, software version, and other factors.",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential & Next Business Day Ship Hardware Support,,,,,
 ,1-+,Ent Sec Mgr X11-N 1Yr TE+NBD,ETMX11NNBD,364905.21,ETMX11NNBDA,
,1yr Thrive Essential & Same Day 24x7 Hardware Support (CRU Only),,,,,
 ,1-+,Ent Sec Mgr X11-N 1Yr TE+SD,ETMX11NSD,456131.49,ETMX11NSDA,
ETM-X11,"Enterprise Security Manager X11
End of Sale is 30 June 2020. End of Life/Support is 30 June 2025. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Unit.
PRODUCT CONTENT: Enterprise Security Manager, provides Log Analysis, SIEM and Network Analysis functions. Includes 19 TB SSD + 8 TB SSD (PCIe) local storage. 2U Appliance. The corresponding Hardware and Business Software Support SKU is required to be sold with the appliance and provided on one consolidated purchase order. Usable event and flow data storage capacity will vary by customer event types, event rates, software version, and other factors.",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential & Next Business Day Ship Hardware Support,,,,,
 ,1-+,Ent Sec Mgr X11 1Yr TE+NBD,ETMX11NBD,401395.75,ETMX11NBDA,
,1yr Thrive Essential & Same Day 24x7 Hardware Support (CRU Only),,,,,
 ,1-+,Ent Sec Mgr X11 1Yr TE+SD,ETMX11SD,501744.54,ETMX11SDA,
,Legacy - Enterprise Log Manager Appliances,,,,,
ELM-SSD-6,"Trellix Enterprise Log Manager SSD-6
End of Sale is 10 April 2023 End of Life/Support is 30 June 2026. Support contracts cannot extend past the End of Life/ Support Date
LICENSE: Per Unit.
PRODUCT CONTENT: Provides Compliant Log Management functions. Includes 11.5 TB SSD + 1.9 TB SSD of local storage. 2U Appliance. Requires the purchase of Enterprise Security Manager appliance. The corresponding Hardware and Business Software Support SKU is required to be sold with the appliance and provided on one consolidated purchase order.  Usable event and flow data storage capacity will vary by customer event types, event rates, software version, and other factors.",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential & Next Business Day Ship Hardware Support,,,,,
 ,1-+,Ent Log Mgr SSD-6 1Yr TE+NBD,ELMSSD6NBD,40442.3,ELMSSD6NBDA,
,1yr Thrive Essential & Same Day 24x7 Hardware Support (CRU Only),,,,,
 ,1-+,Ent Log Mgr SSD-6 1Yr TE+SD,ELMSSD6SD,50552.88,ELMSSD6SDA,
ELM-6075,"Trellix Enterprise Log Manager 6075
End of Sale is 10 April 2023 End of Life/Support is 30 June 2026. Support contracts cannot extend past the End of Life/ Support Date
LICENSE: Per Unit.
PRODUCT CONTENT: Provides Compliant Log Management functions. Includes 60 TB + 1.9 TB SSD of local storage. 2U Appliance. Requires the purchase of Enterprise Security Manager appliance. The corresponding Hardware and Business Software Support SKU is required to be sold with the appliance and provided on one consolidated purchase order.  Usable event and flow data storage capacity will vary by customer event types, event rates, software version, and other factors.",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential & Next Business Day Ship Hardware Support,,,,,
 ,1-+,Ent Log Mgr 6075 1Yr TE+NBD,ELM6075NBD,59135.99,ELM6075NBDA,
,1yr Thrive Essential & Same Day 24x7 Hardware Support (CRU Only),,,,,
 ,1-+,Ent Log Mgr 6075 1Yr TE+SD,ELM6075SD,73919.97,ELM6075SDA,
ELM-6050,"Enterprise Log Manager 6050
End of Sale is 30 June 2020. End of Life/Support is 30 June 2025. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Unit.
PRODUCT CONTENT: Enterprise Log Manager, provides Compliant Log Management functions. Includes 40 TB + 800 SSD of local storage. 2U Appliance. Requires the purchase of Enterprise Security Manager appliance. The corresponding Hardware and Business Software Support SKU is required to be sold with the appliance and provided on one consolidated purchase order.  Usable event and flow data storage capacity will vary by customer event types, event rates, software version, and other factors.",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential & Next Business Day Ship Hardware Support,,,,,
 ,1-+,Ent Log Mgr 6050 1Yr TE+NBD,ELM6050NBD,66765.29,ELM6050NBDA,
,1yr Thrive Essential & Same Day 24x7 Hardware Support (CRU Only),,,,,
 ,1-+,Ent Log Mgr 6050 1Yr TE+SD,ELM6050SD,83456.61,ELM6050SDA,
ELM-5775,"Trellix Enterprise Log Manager 5775
End of Sale is 10 April 2023 End of Life/Support is 30 June 2026. Support contracts cannot extend past the End of Life/ Support Date
LICENSE: Per Unit.
PRODUCT CONTENT: Provides Compliant Log Management functions. Includes 48 TB + 1.9 TB SSD of local storage. 2U Appliance. Requires the purchase of Enterprise Security Manager appliance. The corresponding Hardware and Business Software Support SKU is required to be sold with the appliance and provided on one consolidated purchase order.  Usable event and flow data storage capacity will vary by customer event types, event rates, software version, and other factors.",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential & Next Business Day Ship Hardware Support,,,,,
 ,1-+,Ent Log Mgr 5775 1Yr TE+NBD,ELM5775NBD,28773.61,ELM5775NBDA,
,1yr Thrive Essential & Same Day 24x7 Hardware Support (CRU Only),,,,,
 ,1-+,Ent Log Mgr 5775 1Yr TE+SD,ELM5775SD,35966.97,ELM5775SDA,
ELM-5700,"Enterprise Log Manager 5700
End of Sale is 30 June 2020. End of Life/Support is 30 June 2025. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Unit.
PRODUCT CONTENT: Enterprise Log Manager, provides Compliant Log Management functions. Includes 32 TB + 800 GB SSD of local storage. 2U Appliance. Requires the purchase of Enterprise Security Manager appliance. The corresponding Hardware and Business Software Support SKU is required to be sold with the appliance and provided on one consolidated purchase order.  Usable event and flow data storage capacity will vary by customer event types, event rates, software version, and other factors.",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential & Next Business Day Ship Hardware Support,,,,,
 ,1-+,Ent Log Mgr 5700 1Yr TE+NBD,ELM5700NBD,31033.12,ELM5700NBDA,
,1yr Thrive Essential & Same Day 24x7 Hardware Support (CRU Only),,,,,
 ,1-+,Ent Log Mgr 5700 1Yr TE+SD,ELM5700SD,38791.41,ELM5700SDA,
ELM-SSD-5,"Enterprise Log Manager SSD5
End of Sale is 30 June 2020. End of Life/Support is 30 June 2025. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Unit.
PRODUCT CONTENT: Enterprise Log Manager, provides Compliant Log Management functions. Includes 5.6 TB SSD of local storage. 2U Appliance. Requires the purchase of Enterprise Security Manager appliance. The corresponding Hardware and Business Software Support SKU is required to be sold with the appliance and provided on one consolidated purchase order.  Usable event and flow data storage capacity will vary by customer event types, event rates, software version, and other factors.",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential & Next Business Day Ship Hardware Support,,,,,
 ,1-+,Ent Log Mgr SSD5 1Yr TE+NBD,ELMSSD5NBD,45873.96,ELMSSD5NBDA,
,1yr Thrive Essential & Same Day 24x7 Hardware Support (CRU Only),,,,,
 ,1-+,Ent Log Mgr SSD5 1Yr TE+SD,ELMSSD5SD,57342.44,ELMSSD5SDA,
,Legacy - Enterprise Log Search Appliances,,,,,
ELS-SSD-6,"Trellix Enterprise Log Search SSD6
End of Sale is 10 April 2023 End of Life/Support is 30 June 2026. Support contracts cannot extend past the End of Life/ Support Date
LICENSE: Per Unit.
PRODUCT CONTENT: Provides Compliant search functions. Includes 11.5 TB SSD + 1.9 TB GB SSD of local storage. 2U Appliance. Requires the purchase of Enterprise Security Manager appliance. The corresponding Hardware and Business Software Support SKU is required to be sold with the appliance and provided on one consolidated purchase order.  Usable event and flow data storage capacity will vary by customer event types, event rates, software version, and other factors.",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential & Next Business Day Ship Hardware Support,,,,,
 ,1-+,Ent Log Srch SSD-6 1Yr TE+NBD,ELSSSD6NBD,40161.21,ELSSSD6NBDA,
,1yr Thrive Essential & Same Day 24x7 Hardware Support (CRU Only),,,,,
 ,1-+,Ent Log Srch SSD-6 1Yr TE+SD,ELSSSD6SD,50201.51,ELSSSD6SDA,
ELS-6075,"Trellix Enterprise Log Search 6075
End of Sale is 10 April 2023 End of Life/Support is 30 June 2026. Support contracts cannot extend past the End of Life/ Support Date
LICENSE: Per Unit.
PRODUCT CONTENT: Provides Compliant search functions. Includes 60 TB + 1.9 TB SSD of local storage. 2U Appliance. Requires the purchase of Enterprise Security Manager appliance. The corresponding Hardware and Business Software Support SKU is required to be sold with the appliance and provided on one consolidated purchase order.  Usable event and flow data storage capacity will vary by customer event types, event rates, software version, and other factors.",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential & Next Business Day Ship Hardware Support,,,,,
 ,1-+,Ent Log Srch 6075 1Yr TE+NBD,ELS6075NBD,58915.85,ELS6075NBDA,
,1yr Thrive Essential & Same Day 24x7 Hardware Support (CRU Only),,,,,
 ,1-+,Ent Log Srch 6075 1Yr TE+SD,ELS6075SD,73644.83,ELS6075SDA,
ELS-6050,"Enterprise Log Search 6050
End of Sale is 30 June 2020. End of Life/Support is 30 June 2025. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Unit.
PRODUCT CONTENT: Enterprise Log Search, provides Compliant search functions. Includes 40 TB + 800 SSD of local storage. 2U Appliance. Requires the purchase of Enterprise Security Manager appliance. The corresponding Hardware and Business Software Support SKU is required to be sold with the appliance and provided on one consolidated purchase order.  Usable event and flow data storage capacity will vary by customer event types, event rates, software version, and other factors.",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential & Next Business Day Ship Hardware Support,,,,,
 ,1-+,Ent Log Srch 6050 1Yr TE+NBD,ELS6050NBD,66764.29,ELS6050NBDA,
,1yr Thrive Essential & Same Day 24x7 Hardware Support (CRU Only),,,,,
 ,1-+,Ent Log Srch 6050 1Yr TE+SD,ELS6050SD,83455.33,ELS6050SDA,
ELS-5775,"Trellix Enterprise Log Search 5775
End of Sale is 10 April 2023 End of Life/Support is 30 June 2026. Support contracts cannot extend past the End of Life/ Support Date
LICENSE: Per Unit.
PRODUCT CONTENT: Provides Compliant search functions. Includes 48 TB + 1.9 TB SSD of local storage. 2U Appliance. Requires the purchase of Enterprise Security Manager appliance. The corresponding Hardware and Business Software Support SKU is required to be sold with the appliance and provided on one consolidated purchase order.  Usable event and flow data storage capacity will vary by customer event types, event rates, software version, and other factors.",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential & Next Business Day Ship Hardware Support,,,,,
 ,1-+,Ent Log Srch 5775 1Yr TE+NBD,ELS5775NBD,28971.35,ELS5775NBDA,
,1yr Thrive Essential & Same Day 24x7 Hardware Support (CRU Only),,,,,
 ,1-+,Ent Log Srch 5775 1Yr TE+SD,ELS5775SD,36214.21,ELS5775SDA,
ELS-5700,"Enterprise Log Search 5700
End of Sale is 30 June 2020. End of Life/Support is 30 June 2025. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Unit.
PRODUCT CONTENT: Enterprise Log Search, provides Compliant search functions. Includes 32 TB + 800 GB SSD of local storage. 2U Appliance. Requires the purchase of Enterprise Security Manager appliance. The corresponding Hardware and Business Software Support SKU is required to be sold with the appliance and provided on one consolidated purchase order.  Usable event and flow data storage capacity will vary by customer event types, event rates, software version, and other factors.",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential & Next Business Day Ship Hardware Support,,,,,
 ,1-+,Ent Log Srch 5700 1Yr TE+NBD,ELS5700NBD,31032.75,ELS5700NBDA,
,1yr Thrive Essential & Same Day 24x7 Hardware Support (CRU Only),,,,,
 ,1-+,Ent Log Srch 5700 1Yr TE+SD,ELS5700SD,38792.4,ELS5700SDA,
ELS-SSD-5,"Enterprise Log Search SSD Gen 5
End of Sale is 30 June 2020. End of Life/Support is 30 June 2025. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Unit.
PRODUCT CONTENT: Enterprise Log Search, provides Compliant search functions. Includes 5.6 TB SSD of local storage. 2U Appliance. Requires the purchase of Enterprise Security Manager appliance. The corresponding Hardware and Business Software Support SKU is required to be sold with the appliance and provided on one consolidated purchase order.  Usable event and flow data storage capacity will vary by customer event types, event rates, software version, and other factors.",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential & Next Business Day Ship Hardware Support,,,,,
 ,1-+,Ent Log Srch SSD5 1Yr TE+NBD,ELSSSD5NBD,45873.96,ELSSSD5NBDA,
,1yr Thrive Essential & Same Day 24x7 Hardware Support (CRU Only),,,,,
 ,1-+,Ent Log Srch SSD5 1Yr TE+SD,ELSSSD5SD,57342.44,ELSSSD5SDA,
,Legacy - Event Receiver Appliances,,,,,
ERC-SSD-6,"Trellix Event Receiver SSD-6
End of Sale is 10 April 2023 End of Life/Support is 30 June 2026. Support contracts cannot extend past the End of Life/ Support Date
LICENSE: Per Unit.
PRODUCT CONTENT: Event Receiver collects 3rd party logs, events and flow data for correlation and analysis by Enterprise Security Manager 2U Appliance. Includes 11.5 TB SSD + 1.9 TB of local storage. Requires the purchase of Enterprise Security Manager appliance. The corresponding Hardware and Business Software Support SKU is required to be sold with the appliance and provided on one consolidated purchase order.  Usable event and flow data storage capacity will vary by customer event types, event rates, software version, and other factors.",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential & Next Business Day Ship Hardware Support,,,,,
 ,1-+,Event Receiver SSD-6 1Yr TE+NBD,ERCSSD6NBD,53806.88,ERCSSD6NBDA,
,1yr Thrive Essential & Same Day 24x7 Hardware Support (CRU Only),,,,,
 ,1-+,Event Receiver SSD-6 1Yr TE+SD,ERCSSD6SD,67258.61,ERCSSD6SDA,
ERC-3575,"Trellix Event Receiver 3575
End of Sale is 10 April 2023 End of Life/Support is 30 June 2026. Support contracts cannot extend past the End of Life/ Support Date
LICENSE: Per Unit.
PRODUCT CONTENT: Event Receiver collects 3rd party logs, events and flow data for correlation and analysis by Enterprise Security Manager 2U Appliance. Includes 18 TB + 960 GB SSD of local storage. Requires the purchase of Enterprise Security Manager appliance. The corresponding Hardware and Business Software Support SKU is required to be sold with the appliance and provided on one consolidated purchase order.  Usable event and flow data storage capacity will vary by customer event types, event rates, software version, and other factors.",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential & Next Business Day Ship Hardware Support,,,,,
 ,1-+,Event Receiver 3575 1Yr TE+NBD,ERC3575NBD,33716.31,ERC3575NBDA,
,1yr Thrive Essential & Same Day 24x7 Hardware Support (CRU Only),,,,,
 ,1-+,Event Receiver 3575 1Yr TE+SD,ERC3575SD,42145.39,ERC3575SDA,
ERC-4700,"Event Receiver 4700
End of Sale is 30 June 2020. End of Life/Support is 30 June 2025. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Unit.
PRODUCT CONTENT: Event Receiver, collects 3rd party logs, events and flow data for correlation and analysis by Enterprise Security Manager 2U Appliance. Includes 5.6 TB SSD of local storage. Requires the purchase of Enterprise Security Manager appliance. The corresponding Hardware and Business Software Support SKU is required to be sold with the appliance and provided on one consolidated purchase order.  Usable event and flow data storage capacity will vary by customer event types, event rates, software version, and other factors.",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential & Next Business Day Ship Hardware Support,,,,,
 ,1-+,Event Receiver 4700 1Yr TE+NBD,ERC4700NBD,61427.44,ERC4700NBDA,
,1yr Thrive Essential & Same Day 24x7 Hardware Support (CRU Only),,,,,
 ,1-+,Event Receiver 4700 1Yr TE+SD,ERC4700SD,76784.24,ERC4700SDA,
ERC-3500,"Event Receiver 3500
End of Sale is 30 June 2020. End of Life/Support is 30 June 2025. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Unit.
PRODUCT CONTENT: Event Receiver, collects 3rd party logs, events and flow data for correlation and analysis by Enterprise Security Manager 2U Appliance. Includes 12 TB + 400 GB SSD of local storage. Requires the purchase of  Enterprise Security Manager appliance. The corresponding Hardware and Business Software Support SKU is required to be sold with the appliance and provided on one consolidated purchase order.  Usable event and flow data storage capacity will vary by customer event types, event rates, software version, and other factors.",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential & Next Business Day Ship Hardware Support,,,,,
 ,1-+,Event Receiver 3500 1Yr TE+NBD,ERC3500NBD,38132.54,ERC3500NBDA,
,1yr Thrive Essential & Same Day 24x7 Hardware Support (CRU Only),,,,,
 ,1-+,Event Receiver 3500 1Yr TE+SD,ERC3500SD,47665.65,ERC3500SDA,
ERC-2675,"Trellix Event Receiver 2675
End of Sale is 10 April 2023 End of Life/Support is 30 June 2026. Support contracts cannot extend past the End of Life/ Support Date
LICENSE: Per Unit.
PRODUCT CONTENT: Event Receiver collects 3rd party logs, events and flow data for correlation and analysis by Enterprise Security Manager 2U Appliance. Includes 18 TB of local storage. Requires the purchase of Enterprise Security Manager appliance. The corresponding Hardware and Business Software Support SKU is required to be sold with the appliance and provided on one consolidated purchase order.  Usable event and flow data storage capacity will vary by customer event types, event rates, software version, and other factors.",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential & Next Business Day Ship Hardware Support,,,,,
 ,1-+,Event Receiver 2675 1Yr TE+NBD,ERC2675NBD,26491.81,ERC2675NBDA,
,1yr Thrive Essential & Same Day 24x7 Hardware Support (CRU Only),,,,,
 ,1-+,Event Receiver 2675 1Yr TE+SD,ERC2675SD,33114.77,ERC2675SDA,
ERC-2650,"Event Receiver 2650
End of Sale is 30 June 2020. End of Life/Support is 30 June 2025. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Unit.
PRODUCT CONTENT: Event Receiver, collects 3rd party logs, events and flow data for correlation and analysis by Enterprise Security Manager 2U Appliance. Includes 12 TB of local storage. Requires the purchase of Enterprise Security Manager appliance. The corresponding Hardware and Business Software Support SKU is required to be sold with the appliance and provided on one consolidated purchase order.  Usable event and flow data storage capacity will vary by customer event types, event rates, software version, and other factors.",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential & Next Business Day Ship Hardware Support,,,,,
 ,1-+,Event Receiver 2650 1Yr TE+NBD,ERC2650NBD,28826.04,ERC2650NBDA,
,1yr Thrive Essential & Same Day 24x7 Hardware Support (CRU Only),,,,,
 ,1-+,Event Receiver 2650 1Yr TE+SD,ERC2650SD,36032.53,ERC2650SDA,
ERC-1275,"Trellix Event Receiver 1275
End of Sale is 10 April 2023 End of Life/Support is 30 June 2026. Support contracts cannot extend past the End of Life/ Support Date
LICENSE: Per Unit.
PRODUCT CONTENT: Event Receiver collects 3rd party logs, events and flow data for correlation and analysis by Enterprise Security Manager. 1U Appliance. Includes 4 TB of local storage. Requires the purchase of Enterprise Security Manager appliance. The corresponding Hardware and Business Software Support SKU is required to be sold with the appliance and provided on one consolidated purchase order.  Usable event and flow data storage capacity will vary by customer event types, event rates, software version, and other factors.",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential & Next Business Day Ship Hardware Support,,,,,
 ,1-+,Event Receiver 1275 1Yr TE+NBD,ERC1275NBD,11955.29,ERC1275NBDA,
ERC-1270,"Event Receiver 1270
End of Sale is 11 January 2021. End of Life/Support is 11 January 2026. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Unit.
PRODUCT CONTENT: Event Receiver, collects 3rd party logs, events and flow data for correlation and analysis by Enterprise Security Manager. 1U Appliance. Includes 4 TB of local storage. Requires the purchase of Enterprise Security Manager appliance. The corresponding Hardware and Business Software Support SKU is required to be sold with the appliance and provided on one consolidated purchase order. Usable event and flow data storage capacity will vary by customer event types, event rates, software version, and other factors.",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential & Next Business Day Ship Hardware Support,,,,,
 ,1-+,Event Receiver 1270 1Yr TE+NBD,ERC1270NBD,13150.83,ERC1270NBDA,
,Legacy - Advanced Correlation Engine Appliances,,,,,
ACE-SSD-6,"Trellix Advanced Correlation Engine SSD-6
End of Sale is 10 April 2023 End of Life/Support is 30 June 2026. Support contracts cannot extend past the End of Life/ Support Date
LICENSE: Per Unit.
PRODUCT CONTENT: Provides Risk Score correlation and Enterprise correlation for the Enterprise Security Manager. Includes 11.5 TB SSD + 1.9 TB of local storage. 2U Appliance. The corresponding  Hardware and Business Software Support SKU is required to be sold with the appliance and provided on one consolidated purchase order.",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential & Next Business Day Ship Hardware Support,,,,,
 ,1-+,Adv Corr Eng SSD-6 1Yr TE+NBD,ACESSD6NBD,33461.66,ACESSD6NBDA,
,1yr Thrive Essential & Same Day 24x7 Hardware Support (CRU Only),,,,,
 ,1-+,Adv Corr Eng SSD-6 1Yr TE+SD,ACESSD6SD,41827.09,ACESSD6SDA,
ACE-4700,"Advanced Correlation Engine 4700
End of Sale is 30 June 2020. End of Life/Support is 30 June 2025. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Unit.
PRODUCT CONTENT: Provides Risk Score correlation and Enterprise correlation for the Enterprise Security Manager. 2U Appliance. The corresponding Hardware and Business Software Support SKU is required to be sold with the appliance and provided on one consolidated purchase order.",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential & Next Business Day Ship Hardware Support,,,,,
 ,1-+,Adv Corr Eng 4700 1Yr TE+NBD,ACE4700NBD,38160.38,ACE4700NBDA,
,1yr Thrive Essential & Same Day 24x7 Hardware Support (CRU Only),,,,,
 ,1-+,Adv Corr Eng 4700 1Yr TE+SD,ACE4700SD,47700.49,ACE4700SDA,
ACE-2675,"Trellix Advanced Correlation Engine 2675
End of Sale is 10 April 2023 End of Life/Support is 30 June 2026. Support contracts cannot extend past the End of Life/ Support Date
LICENSE: Per Unit.
PRODUCT CONTENT: Provides Risk Score correlation and Enterprise correlation for the Enterprise Security Manager. Includes 18 TB of local storage. 2U Appliance. The corresponding Hardware and Business Software Support SKU is required to be sold with the appliance and provided on one consolidated purchase order.",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential & Next Business Day Ship Hardware Support,,,,,
 ,1-+,Adv Corr Eng 2675 1Yr TE+NBD,ACE2675NBD,19313.18,ACE2675NBDA,
,1yr Thrive Essential & Same Day 24x7 Hardware Support (CRU Only),,,,,
 ,1-+,Adv Corr Eng 2675 1Yr TE+SD,ACE2675SD,24141.49,ACE2675SDA,
ACE-2650,"Advanced Correlation Engine 2650
End of Sale is 30 June 2020. End of Life/Support is 30 June 2025. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Unit.
PRODUCT CONTENT: Provides Risk Score correlation and Enterprise correlation for the Enterprise Security Manager. 2U Appliance. The corresponding Hardware and Business Software Support SKU is required to be sold with the appliance and provided on one consolidated purchase order.",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential & Next Business Day Ship Hardware Support,,,,,
 ,1-+,Adv Corr Eng 2650 1Yr TE+NBD,ACE2650NBD,20944.17,ACE2650NBDA,
,1yr Thrive Essential & Same Day 24x7 Hardware Support (CRU Only),,,,,
 ,1-+,Adv Corr Eng 2650 1Yr TE+SD,ACE2650SD,26180.27,ACE2650SDA,
,Legacy - Application Data Monitor Appliances,,,,,
APM-3575,"Trellix Application Data Monitor 3575
End of Sale is 10 April 2023 End of Life/Support is 30 June 2026. Support contracts cannot extend past the End of Life/ Support Date
LICENSE: Per Unit.
PRODUCT CONTENT: Application Data Monitor supporting 10Gps, 18 TB + 960 GB SSD of local storage. 2U Appliance. 4 port copper 10/100/1000 Base-TX copper NIC. The corresponding Hardware and Business Software Support SKU is required to be sold with the appliance and provided on one consolidated purchase order.",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential & Next Business Day Ship Hardware Support,,,,,
 ,1-+,App Data Mon 3575 1Yr TE+NBD,APM3575NBD,15097.86,APM3575NBDA,
,1yr Thrive Essential & Same Day 24x7 Hardware Support (CRU Only),,,,,
 ,1-+,App Data Mon 3575 1Yr TE+SD,APM3575SD,18872.32,APM3575SDA,
APM-3500,"Application Data Monitor 3500
End of Sale is 30 June 2020. End of Life/Support is 30 June 2025. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Unit.
PRODUCT CONTENT: Application Data Monitor, supporting 10Gps, 12TB of local storage. 2U Appliance. 4 port copper 10/100/1000 Base-TX copper NIC. The corresponding Hardware and Business Software Support SKU is required to be sold with the appliance and provided on one consolidated purchase order.",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential & Next Business Day Ship Hardware Support,,,,,
 ,1-+,App Data Mon 3500 1Yr TE+NBD,APM3500NBD,17011.51,APM3500NBDA,
,1yr Thrive Essential & Same Day 24x7 Hardware Support (CRU Only),,,,,
 ,1-+,App Data Mon 3500 1Yr TE+SD,APM3500SD,21264.4,APM3500SDA,
APM-1275,"Trellix Application Data Monitor 1275
End of Sale is 10 April 2023 End of Life/Support is 30 June 2026. Support contracts cannot extend past the End of Life/ Support Date
LICENSE: Per Unit.
PRODUCT CONTENT: Application Data Monitor supporting 10Gps,  4 TB local storage. 1U Appliance. 4 port copper 10/100/1000 Base-TX copper bypass NIC. The corresponding Hardware and Business Software Support SKU is required to be sold with the appliance and provided on one consolidated purchase order.",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential & Next Business Day Ship Hardware Support,,,,,
 ,1-+,App Data Mon 1275 1Yr TE+NBD,APM1275NBD,10271.74,APM1275NBDA,
APM-1270,"Application Data Monitor 1270
End of Sale is 11 January 2021. End of Life/Support is 11 January 2026. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Unit.
PRODUCT CONTENT: Application Data Monitor, supporting 10Gps,  4 TB local storage. 1U Appliance. 4 port copper 10/100/1000 Base-TX copper bypass NIC. The corresponding Hardware and Business Software Support SKU is required to be sold with the appliance and provided  on one consolidated purchase order.",,,,,
,Standard Offering,,,,,
,1yr Thrive Essential & Next Business Day Ship Hardware Support,,,,,
 ,1-+,App Data Mon 1270 1Yr TE+NBD,APM1270NBD,11298.9,APM1270NBDA,
