Band,Range,Description,PartNo,MSRP List Price,Standard Channel SKU,Unnamed: 6
 ,1-+,NetSec 8pt LR FO Mod 10/1GigE,IAC-8P10LR-MOD,53852.73,IAC-8P10LR-MODA,
,1yr Advanced RMA (next business day ship) Hardware Support,,,,,
 ,1-+,NetSec 8pt LR FO Mod 10/1GigE 1Yr RMA,RBIAC8P10LRMOD,12321.68,RBIAC8P10LRMODA,
NET-I/O-E-MOD-4PORT-SR-50,"Trellix Network Security 4-Port 10/1 GigE 10GBASE-SR/1000BASE-SX 50 MM Net I/O Exp Mod (w/ Built-In Fail-Open)
LICENSE: Per Unit.
PRODUCT CONTENT: Hardware network I/O expansion module features 4-port 10/1 GigE 10GBASE-SR/1000BASE-SX 50μm MM connectivity with built-in fail-open. This module is designed for use with 50 micron multimode fiber optic cables and does not require the purchase of separate transceivers. For use with NS9x00 (not including 9600) and Legacy NS7xx0 appliances (not including 7600).",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,NS 4port FO Mod 10-1GigE 850nm 50um,IAC-4P1GMM50-MOD,25259.15,IAC-4P1GMM50-MODA,
,1yr Advanced RMA (next business day ship) Hardware Support,,,,,
 ,1-+,NS 4port FO Mod 10-1GigE 850nm 50um1yRMA,RBIAC4P1GMM50MOD,5051.85,RBIAC4P1GMM50MODA,
NET-I/O-E-MOD-4P-SR-10G,"Trellix Network Security 4-Port 10/1 GigE SR Network I/O Expansion Module (with Built-In Fail-Open)
LICENSE: Per Unit.
PRODUCT CONTENT: Hardware network I/O expansion module features 4-port 10/1GigE SR interface connectivity with built-in fail-open. For use with NS3600 appliances.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,NetSec 4pt SR FO Mod 10/1GigE,IAC-4P10SR-MOD,14310.1,IAC-4P10SR-MODA,
,1yr Advanced RMA (next business day ship) Hardware Support,,,,,
 ,1-+,NetSec 4pt SR FO Mod 10/1GigE 1Yr RMA,RBIAC4P10SRMOD,3274.19,RBIAC4P10SRMODA,
NET-I/O-E-MOD-4P-RJ45-1G,"Trellix Network Security 4-Port 1G/100M/10M RJ45 Network I/O Expansion Module (with Built-In Fail-Open)
LICENSE: Per Unit.
PRODUCT CONTENT: Hardware network I/O expansion module features 4-port 1G/100M/10M RJ45 interface connectivity with built-in fail-open. For use with NS3600 appliances.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,NetSec 4pt RJ45 FO Mod 1G/100M/10M,IAC-4P1RJ45-MOD,1968.65,IAC-4P1RJ45-MODA,
,1yr Advanced RMA (next business day ship) Hardware Support,,,,,
 ,1-+,NetSec 4pt RJ45 FO Mod1G/100M/10M 1YrRMA,RBIAC4P1RJ45MOD,450.43,RBIAC4P1RJ45MODA,
,Network IPS Fail-Open Chassis,,,,,
FO-CHASSIS,"Trellix Network Security Active 1/10G Fail-Open Chassis
LICENSE: Per Unit.
PRODUCT CONTENT: Chassis used to house active fail-open modules. This 1U chassis has 4 slots and is used to house and power up to 4 active fail-open modules. Provides redundant power supplies as standard. Compatible with all M- and NS-series sensor appliances. Support the following active fail-open modules:
(1) 10GigE 10GBASE-LR SM Active Fail-Open Module
(2) 10GigE 10GBASE-SR MM Active Fail-Open Module
(3) 1GigE 1000BASE-LX SM Active Fail-Open Module
(4) 1GigE 1000BASE-SX MM Active Fail-Open Module
(5) 1GigE 1000BASE-T Active Fail-Open Module",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,Active FailOpen Chassis,IAC-AFOCH-KT2,3365.08,IAC-AFOCH-KT2A,
,1yr Advanced RMA (next business day ship) Hardware Support,,,,,
 ,1-+,Active FailOpen Chassis 1YR RMA,RBAFOCHKT2,672.99,RBAFOCHKT2A,
FO-CHASSIS-40G,"Trellix Network Security Active 40G Fail-Open Chassis
LICENSE: Per Unit.
PRODUCT CONTENT: Chassis used to house active fail-open modules. This 1U chassis has 3 slots and is used to house and power up to 3 active fail-open modules. Chassis includes redundant hot-swappable power supplies, rack-mounting hardware and cables. Compatible with NS9x00/7xx0/5x00 appliances. Supports the following active fail-open modules:
(1) 40GigE SR4 MM Active Fail-Open Module
(2) 40GigE BiDi Active Fail-Open Module
(3) 40GigE LR4 SM Active Fail-Open
(4) 10GigE Dual Segment 10GBASE-LR SM Active Fail-Open Module
(5) 10GigE Dual Segment 10GBASE-SR MM Active Fail-Open Module",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,Active FailOpen 40G Chassis,IAC-AFOCH40-KT2,20207.32,IAC-AFOCH40-KT2A,
,1yr Advanced RMA (next business day ship) Hardware Support,,,,,
 ,1-+,Active FailOpen 40G Chassis 1yr RMA,RBAFOCH40KT2,4041.47,RBAFOCH40KT2A,
FO-CHASSIS-100G,"Trellix Network Security Active 100G Fail-Open Chassis
LICENSE: Per Unit.
PRODUCT CONTENT: Chassis used to house 100GigE active fail-open modules. This 1U chassis has 2 slots and is used to house and power up to 2 active fail-open modules. Chassis includes redundant hot-swappable power supplies, rack-mounting hardware and cables. Compatible with NS9500 appliances. Supports the following active fail-open modules: (1) 100GigE SR4 MM Active Fail-Open Module (2) 100GigE LR4 SM Active Fail-Open Module",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,Active FailOpen 100G Chassis,IAC-AFOCH100-KT2,47618.38,IAC-AFOCH100-KT2A,
,1yr Advanced RMA (next business day ship) Hardware Support,,,,,
 ,1-+,Active FailOpen 100G Chassis 1yr RMA,RBAFOCH100KT2,9523.68,RBAFOCH100KT2A,
,Network IPS Fail-Open Kits/Modules,,,,,
AFO-MOD-2PORT-100G-LR4,"Trellix Network Security 100GigE QSFP28 LR4 SM Active Fail-Open Module
LICENSE: Per Unit.
PRODUCT CONTENT: Hardware. Includes items necessary to support 100GigE QSFP28 single mode active fail-open for NS9500 appliances. This optional accessory module features active bypass, high-resolution heart-beat, and link fault detection. This module requires the additional separate purchase of 100GBase QSFP28 transceivers for the monitoring side. If customer requires fail-open on more than one 100GigE link, additional AFO modules should be ordered. Requires 100GigE Active Fail-Open Chassis FO-CHASSIS-100G.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,Net Sec 100GE 2port LR4 AFO Kit,IAC-2P100FOLR-KIT,63491.17,IAC-2P100FOLR-KITA,
,1yr Advanced RMA (next business day ship) Hardware Support,,,,,
 ,1-+,Net Sec 100GE 2prt LR4 AFO 1yr RMA,RBIAC2P100L4FOKIT,12698.23,RBIAC2P100L4FOKITA,
AFO-MOD-2PORT-100G-SR4,"Trellix Network Security 100GigE QSFP28 SR4 MM Active Fail-Open Module
LICENSE: Per Unit.
PRODUCT CONTENT: Hardware. Includes items necessary to support 100GigE QSFP28 multimode active fail-open for NS9500 appliances. This optional accessory module features active bypass, high-resolution heart-beat, and link fault detection. This module requires the additional separate purchase of 100GBase QSFP28 transceivers for the monitoring side. If customer requires fail-open on more than one 100GigE link, additional AFO modules should be ordered. Requires 100GigE Active Fail-Open Chassis FO-CHASSIS-100G.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,Net Sec 100GE 2port SR4 AFO Kit,IAC-2P100FOSR-KIT,47618.38,IAC-2P100FOSR-KITA,
,1yr Advanced RMA (next business day ship) Hardware Support,,,,,
 ,1-+,Net Sec 100GE 2prt SR4 AFO 1yr RMA,RBIAC2P100S4FOKIT,9523.68,RBIAC2P100S4FOKITA,
AFO-MODULE-2PORT-LR4,"Trellix Network Security 40GigE QSFP+ LR4 SM Active Fail-Open Module
LICENSE: Per Unit.
PRODUCT CONTENT: Hardware. Includes items necessary to support 40GigE QSFP+ single-mode active fail-open for NS9x00 appliances. This optional accessory module features active bypass, high-resolution heart beat, and link fault detection. This module includes two 40GBase QSFP+ LR4 transceivers for the monitoring side. If customer requires fail-open on more than one 40GigE link, additional AFO modules should be ordered. Requires Active Fail-Open Chassis FO-CHASSIS-40G.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,Net Sec 40GE 2prt LR4 AFO Kit,IAC-2P40FOLR4-KIT,50518.35,IAC-2P40FOLR4-KITA,
,1yr Advanced RMA (next business day ship) Hardware Support,,,,,
 ,1-+,Net Sec 40GE 2prt LR4 AFO 1yr RMA,RBIAC2P40LR4FOKIT,10103.66,RBIAC2P40LR4FOKITA,
AFO-MODULE-2PORT-SR4,"Trellix Network Security 40GigE QSFP+ SR4 MM Active Fail-Open Module
LICENSE: Per Unit.
PRODUCT CONTENT: Hardware. Includes items necessary to support 40GigE QSFP+ multimode active fail-open for NS9x00 appliances. This optional accessory module features active bypass, high-resolution heart beat, and link fault detection. This module includes two 40GBase QSFP+ transceivers for the monitoring side. If customer requires fail-open on more than one 40GigE link, additional AFO modules should be ordered. Requires Active Fail-Open Chassis FO-CHASSIS-40G.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,Net Sec 40GE 2prt SR4 AFO Kit,IAC-2P40FOSR4-KIT,50518.35,IAC-2P40FOSR4-KITA,
,1yr Advanced RMA (next business day ship) Hardware Support,,,,,
 ,1-+,Net Sec 40GE 2prt SR4 AFO 1yr RMA,RBIAC2P40SR4FOKIT,10103.66,RBIAC2P40SR4FOKITA,
AFO-MODULE-2PORT-BIDI,"Trellix Network Security 40GigE QSFP+ BiDi Active Fail-Open Module
LICENSE: Per Unit.
PRODUCT CONTENT: Hardware. Includes items necessary to support 40GigE QSFP+ BiDi active fail-open for NS9x00 appliances. This optional accessory module features active bypass, high-resolution heart beat, and link fault detection. This module includes  two 40GBase QSFP+ transceivers for the monitoring side. If customer requires fail-open on more than one 40GigE link, additional AFO modules should be ordered. Requires Active Fail-Open Chassis FO-CHASSIS-40G.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,Net Sec 40GE 2prt BiDi AFO Kit,IAC-2P40FOBD-KIT,44905.18,IAC-2P40FOBD-KITA,
,1yr Advanced RMA (next business day ship) Hardware Support,,,,,
 ,1-+,Net Sec 40GE 2prt BiDi AFO 1yr RMA,RB2P40FOBDKIT,8981.03,RB2P40FOBDKITA,
FO-MODULE-DS-10-LR,"Trellix Network Security Dual Segment 10GigE 10GBASE-LR SM Active Fail-Open Module
LICENSE: Per Unit.
PRODUCT CONTENT: Active fail-open module for 10GigE 10GBASE-LR segments. Designed for use with 8.5 micron single mode cable. Provides active fail-open for two network segments. This optional accessory module features active bypass, high-resolution heart beat, and link fault detection.Requires Active Fail-Open Chassis FO-CHASSIS-40G. Includes four 10GigE 10GBASE-LR SM SFP+ transceivers. Compatible with NS9x00/7xx0/5x00 appliances.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,Net Sec 4port 10GE LR AFO Kit,IAC-4P10FOLR-KIT,31136.88,IAC-4P10FOLR-KITA,
,1yr Advanced RMA (next business day ship) Hardware Support,,,,,
 ,1-+,Net Sec 4port 10GE LR AFO 1yr RMA,RBIAC4P10FOLRKIT,7124.77,RBIAC4P10FOLRKITA,
FO-MODULE-DS-10-SR,"Trellix Network Security Dual Segment 10GigE 10GBASE-SR MM Active Fail-Open Module
LICENSE: Per Unit.
PRODUCT CONTENT: Active fail-open module for 10GigE 10GBASE-SR segments. Supports to use with 50 micron and 62.5 micron multimode cable. Provides active fail-open for two network segments. This optional accessory module features active bypass, high-resolution heart beat, and link fault detection. Requires Active Fail-Open Chassis FO-CHASSIS-40G. Includes four 10GigE 10GBASE-SR MM SFP+ transceivers. Compatible with NS9x00/7xx0/5x00 appliances.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,Net Sec 4port 10GE SR AFO Kit,IAC-4P10FOSR-KIT,19532.79,IAC-4P10FOSR-KITA,
,1yr Advanced RMA (next business day ship) Hardware Support,,,,,
 ,1-+,Net Sec 4port 10GE SR AFO 1yr RMA,RBIAC4P10FOSRKIT,4469.04,RBIAC4P10FOSRKITA,
FO-MODULE-1-LX,"Trellix Network Security 1GigE 1000BASE-LX SM Active Fail-Open Module
LICENSE: Per Unit.
PRODUCT CONTENT: Active fail-open module for 1GigE 1000BASE-LX segments. Designed for use with 8.5 micron single mode cable. Provides active fail-open for one network segment. Supports SNMP Traps and firmware field upgradability. Requires an Active Fail-Open Chassis FO-CHASSIS. Includes two 1GigE 1000BASE-LX SM SFP transceivers. Compatible with all M- and NS-Series sensor appliances.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,Active FO 1310nm Opt 8.5um Gigabit,IAC-AF131085-KT1,30311.01,IAC-AF131085-KT1A,
,1yr Advanced RMA (next business day ship) Hardware Support,,,,,
 ,1-+,Active FO 1310nm Opt 8.5um Gigabit 1yRMA,RBAF131085KT1,6062.19,RBAF131085KT1A,
FO-MODULE-1-SX,"Trellix Network Security 1GigE 1000BASE-SX MM Active Fail-Open Module
LICENSE: Per Unit.
PRODUCT CONTENT: Active fail-open module for 1GigE 1000BASE-SX segments. Supports to use with 50 micron and 62.5 micron multimode cable. Provides active fail-open for one network segment. Supports SNMP Traps and firmware field upgradability. Requires Active Fail-Open Chassis FO-CHASSIS. Includes  two 1GigE 1000BASE-SX MM SFP transceivers. Compatible with all M- and NS-Series sensor appliances.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,Active FO 850nm Opt 62.5um Gigabit Mod,IAC-AF85062-KT1,14874.85,IAC-AF85062-KT1A,
,1yr Advanced RMA (next business day ship) Hardware Support,,,,,
 ,1-+,Active FO 850nm Opt 62.5um Gigabit 1yRMA,RBAF85062KT1,2974.97,RBAF85062KT1A,
FO-MODULE-1-T,"Trellix Network Security 1GigE 1000BASE-T Active Fail-Open Module
LICENSE: Per Unit.
PRODUCT CONTENT: Active fail-open kit for 1GigE 1000BASE-T segments. Designed for use with copper cable. Provides active fail-open for one network segment. Supports SNMP Traps and firmware field upgradability. Requires  Active Fail-Open Chassis FO-CHASSIS. Compatible with all M- and NS-series sensor appliances.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,Active FailOpen Copper Gigabit module,IAC-AFOCG-KT2,5890.98,IAC-AFOCG-KT2A,
,1yr Advanced RMA (next business day ship) Hardware Support,,,,,
 ,1-+,AFO Copper Gigabit module 1YR RMA,RBAFOCGKT2,1178.19,RBAFOCGKT2A,
,Network IPS Transceivers,,,,,
TRANSCEIVER-NS-100-SR4,"Trellix Network Security 100GigE QSFP28 100GBASE-SR4 MMF Transceiver
LICENSE: Per Unit.
PRODUCT CONTENT: Hardware. For use in 100GigE QSFP28 implements the 100GBASE-SR4 interface  with a reach of up to 300m on multi mode cable. For use with NS9500 & NS9600 appliances only.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,Net Sec QSFP28 100G SR Trans,IAC-QSFP1SR-FOT,2929.58,IAC-QSFP1SR-FOTA,
,1yr Advanced RMA (next business day ship) Hardware Support,,,,,
 ,1-+,Net Sec QSFP28 100G SR Trans 1Yr RMA,RBIACQSFP1SRFOT,670.27,RBIACQSFP1SRFOTA,
TRANSCEIVER-NS-100-LR4,"Trellix Network Security 100GigE QSFP28 100GBASE-LR4 SMF Transceiver
LICENSE: Per Unit.
PRODUCT CONTENT: Hardware.  For use in 100GigE QSFP28 implements the 100GBASE-LR4 interface  with a reach of up to 10KM on single mode cable. For use with NS9500 & NS9600 appliances only.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,Net Sec QSFP28 100G LR Trans,IAC-QSFP1LR-FOT,10590.84,IAC-QSFP1LR-FOTA,
,1yr Advanced RMA (next business day ship) Hardware Support,,,,,
 ,1-+,Net Sec QSFP28 100G LR Trans 1Yr RMA,RBIACQSFP1LRFOT,2423.21,RBIACQSFP1LRFOTA,
TRANSCEIVER-NS-40-LR,"Trellix Network Security 40GigE QSFP+ 40GBASE-LR4 SM Transceiver
LICENSE: Per Unit.
PRODUCT CONTENT: Hardware. For use in 40GigE QSFP+ ports. Implements the 40GBASE-LR4 interface (CWDM with 4 wavelengths, 1 fiber pair), with a reach of up to 10km on single mode cable. For use with NS9500 & NS 9600 appliances only.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,NET SEC QSFP+ 40GE LR FIBER TRANS,IAC-QSFPLR-FOT,11436.82,IAC-QSFPLR-FOTA,
,1yr Advanced RMA (next business day ship) Hardware Support,,,,,
 ,1-+,QSFP+40GE LR FibrTrans 1YrTE+ARMA,IACQSFPLRARMA,2130.18,IACQSFPLRARMAA,
TRANSCEIVER-NS-40-SR,"Trellix Network Security 40GigE QSFP+ 40GBASE-SR4 MM Transceiver
LICENSE: Per Unit.
PRODUCT CONTENT: Hardware.  For use in 40GigE QSFP+ ports. Implements the 40GBASE-SR4 interface (850nm, 4 fiber pairs), with a reach of up to 150m on multimode cable. For use with NS9500 & NS9600 appliances only.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,Net Sec QSFP+ 40G Fiber Trans,IAC-QSFP-FOT,6104.31,IAC-QSFP-FOTA,
,1yr Advanced RMA (next business day ship) Hardware Support,,,,,
 ,1-+,Net Sec QSFP+ 40G Fiber Trans1Yr RMA,RBIACQSFPFOT,1136.67,RBIACQSFPFOTA,
TRANSCEIVER-NS-10-LR,"Trellix Network Security 10GigE SFP+ 10GBASE-LR SM Transceiver
LICENSE: Per Unit.
PRODUCT CONTENT: Hardware.  For use in 10GigE SFP+ ports. Implements the 10GBASE-LR interface (1310nm, 1 fiber pair), with a reach of up to 10km on single mode cable. For use with NS9x00, NS7xx0 and NS5x00, & NS3x00 appliances and 10GigE 10GBASE-LR SM Active Fail-Open Module.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,Net Sec SFP+ 10G LR Fiber Trans,IAC-SFTLR-FOT,2989.04,IAC-SFTLR-FOTA,
TRANSCEIVER-NS-10-SR,"Trellix Network Security 10GigE SFP+ 10GBASE-SR MM Transceiver
LICENSE: Per Unit.
PRODUCT CONTENT: Hardware.  For use in 10GigE SFP+ ports. Implements the 10GBASE-SR interface (850nm, 1 fiber pair), with a reach of up to 400m on multimode cable. For use with NS9x00, NS7xx0 and NS5x00 & NS3x00 appliances and 10GigE 10GBASE-SR MM Active Fail-Open Module.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,Net Sec SFP+ 10G SR Fiber Trans,IAC-SFTSR-FOT,1473.44,IAC-SFTSR-FOTA,
TRANSCEIVER-NS-M-1-LX,"Trellix Network Security 1GigE SFP 1000BASE-LX SM Transceiver
LICENSE: Per Unit.
PRODUCT CONTENT: Hardware.  For use in 1GigE SFP ports. Implements the 1000BASE-LX interface (1310nm, 1 fiber pair), with a reach of up to 5km on single mode cable. For use with NS9x00, NS7xx0, NS5x00, NS3x00, M-8000, M-6050, M-4050, M-3050, M-2950, M-2850, M-2750 appliances, and 1GigE 1000BASE-LX SM Active Fail-Open Module.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,1000BLX miniGB Intrfc Conv(SFP) SM FBR,ITV-2MLG-NA-100,1192.79,ITV-2MLG-NA-100A,
TRANSCEIVER-NS-M-1-SX,"Trellix Network Security 1GigE SFP 1000BASE-SX MM Transceiver
LICENSE: Per Unit.
PRODUCT CONTENT: Hardware.  For use in 1GigE SFP ports. Implements the 1000BASE-SX interface (850nm, 1 fiber pair), with a reach of up to 550m on multimode cable. For use with NS9x00, NS7xx0, NS5x00, NS3x00, M-8000, M-6050, M-4050, M-3050, M-2950, M-2850, M-2750 appliances, and 1GigE 1000BASE-SX MM Active Fail-Open Module.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,1000BSX miniGB Intrfc Conv(SFP) FBR,ITV-2KSG-NA-100,1192.79,ITV-2KSG-NA-100A,
TRANSCEIVER-NS-M-1-T,"Trellix Network Security 1GigE SFP 1000BASE-T Transceiver
LICENSE: Per Unit.
PRODUCT CONTENT: Hardware.  For use in 1GigE SFP ports. Implements the 1000BASE-T interface, with a reach of up to 100m on Cat 5 cable. For use with NS9x00, NS7xx0, NS5x00, M-8000, M-6050, M-4050, M-3050, M-2950, M-2850, and M-2750 appliances.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,1000BTX miniGB Intrfc Conv(SFP) Copper,ITV-2KTG-NA-100,1641.87,ITV-2KTG-NA-100A,
,Network IPS Cables,,,,,
CABLE-PACK-1,"Trellix Network Security 3-Meter QSFP28 Direct Attach Cable Pack for NS9x00
LICENSE: Per Unit.
PRODUCT CONTENT: Hardware. For use to connect NS9x00 sensor appliances in Stacking or Fail-Over mode. Cable Quantity 5. Compatible with NS9x00 sensor appliance.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,NS 3M FO QSFP28 Cable 5 Pack for NS9x00,IAC-NSCABLEPK1,1984.11,IAC-NSCABLEPK1A,
,Network IPS Power Supplies,,,,,
POWER-SUPPLY-AC-NS-9X00,"Trellix Network Security 1600W AC Spare Power Supply for NS9x00
LICENSE: Per Unit.
PRODUCT CONTENT: Hardware.
Spare 1600W AC PSU for use in Network Security NS9x00 appliance.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,Net Sec 1600W AC PSU,IAC-1600AC-PS,4911.52,IAC-1600AC-PSA,
,1yr Advanced RMA (next business day ship) Hardware Support,,,,,
 ,1-+,Net Sec 1600W AC PSU 1Yr RMA,RBIAC1600ACPS,926.17,RBIAC1600ACPSA,
PWR-SPLY-AC-NS-7K-5K-NS95,"Trellix Network Security 650W AC Redundant Power Supply for NS7xx0 and NS5x00 and NS9500
LICENSE: Per Unit.
PRODUCT CONTENT: Hardware. This can also be used as spare AC PSU for NS7xx0 and NS5x00 and NS9500 appliances.
Not compatible with M-series or other NS9X00 appliances.
",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,650W AC power supply,IAC-650AC-PS,4207.06,IAC-650AC-PSA,
,1yr Advanced RMA (next business day ship) Hardware Support,,,,,
 ,1-+,650W AC power supply 1YR RMA,IAC650ACARMA,841.39,IAC650ACARMAA,
PWR-SPLY-AC-NS-7600,"Trellix Network Security 750W AC Redundant Power Supply for NS7600
LICENSE: Per Unit.
PRODUCT CONTENT: Hardware.
",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,750W AC power supply,IAC-750AC-PS,4677.64,IAC-750AC-PSA,
,1yr Advanced RMA (next business day ship) Hardware Support,,,,,
 ,1-+,750W AC power supply 1YR RMA,IAC750ACARMA,882.07,IAC750ACARMAA,
,Hermes NDR Subscriptions,,,,,
NDRT0-T,"Network Detection and Response Essentials Edition
LICENSE: Per Gbps Network Bandwidth
DELIVERABLE: Activation email
Customer may use the purchased bandwidth across all physical NDR Sensors and up to 5 Virtual NDR Sensors. The use of additional Virtual Sensors requires additional purchase.
REQUIREMENTS: Purchased in multiple of 1 Gbps, minimum 1 Gbps. Quotes and Orders must additionally include the required number of deployment option physical/virtual appliances of NDR Sensors and NDR Consoles - for corresponding appliance activation keys.",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-10,NDR Essentials Ed 2W 1:1TE(T),NDRT02WECE-AA,194934.41,NDRT02WECE-AA-AA,FCS Date 04/30/2025
B,11-20,NDR Essentials Ed 2W 1:1TE(T),NDRT02WECE-AA,177213.1,NDRT02WECE-AA-BA,FCS Date 04/30/2025
C,21-50,NDR Essentials Ed 2W 1:1TE(T),NDRT02WECE-AA,159491.79,NDRT02WECE-AA-CA,FCS Date 04/30/2025
D,51-100,NDR Essentials Ed 2W 1:1TE(T),NDRT02WECE-AA,143542.61,NDRT02WECE-AA-DA,FCS Date 04/30/2025
E,101-+,NDR Essentials Ed 2W 1:1TE(T),NDRT02WECE-AA,129188.34,NDRT02WECE-AA-EA,FCS Date 04/30/2025
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-10,NDR Essentials Ed 1W 1:1TE(T),NDRT01WECE-AA,224174.57,NDRT01WECE-AA-AA,FCS Date 04/30/2025
B,11-20,NDR Essentials Ed 1W 1:1TE(T),NDRT01WECE-AA,203795.07,NDRT01WECE-AA-BA,FCS Date 04/30/2025
C,21-50,NDR Essentials Ed 1W 1:1TE(T),NDRT01WECE-AA,183415.56,NDRT01WECE-AA-CA,FCS Date 04/30/2025
D,51-100,NDR Essentials Ed 1W 1:1TE(T),NDRT01WECE-AA,165074.01,NDRT01WECE-AA-DA,FCS Date 04/30/2025
E,101-+,NDR Essentials Ed 1W 1:1TE(T),NDRT01WECE-AA,148566.6,NDRT01WECE-AA-EA,FCS Date 04/30/2025
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-10,NDR Essentials Ed OF 1:1TE(T),NDRT0OFECE-AA,233921.29,NDRT0OFECE-AA-AA,FCS Date 04/30/2025
B,11-20,NDR Essentials Ed OF 1:1TE(T),NDRT0OFECE-AA,212655.72,NDRT0OFECE-AA-BA,FCS Date 04/30/2025
C,21-50,NDR Essentials Ed OF 1:1TE(T),NDRT0OFECE-AA,191390.15,NDRT0OFECE-AA-CA,FCS Date 04/30/2025
D,51-100,NDR Essentials Ed OF 1:1TE(T),NDRT0OFECE-AA,172251.13,NDRT0OFECE-AA-DA,FCS Date 04/30/2025
E,101-+,NDR Essentials Ed OF 1:1TE(T),NDRT0OFECE-AA,155026.01,NDRT0OFECE-AA-EA,FCS Date 04/30/2025
NDRT1-T,"Network Detection and Response Core Edition
LICENSE: Per Gbps Network Bandwidth
DELIVERABLE: Activation email
Customer may use the purchased bandwidth across all physical NDR Sensors and up to 5 Virtual NDR Sensors. The use of additional Virtual Sensors requires additional purchase.
REQUIREMENTS: Purchased in multiple of 1 Gbps, minimum 1 Gbps. Quotes and Orders must additionally include the required number of deployment option
physical/virtual appliances of NDR Sensors and NDR Consoles - for corresponding appliance activation keys.
",,,,,
,2 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-10,NDR Core Ed 2W 1:1TE(T),NDRT12WECE-AA,263161.45,NDRT12WECE-AA-AA,FCS Date 03/31/2025
B,11-20,NDR Core Ed 2W 1:1TE(T),NDRT12WECE-AA,239237.69,NDRT12WECE-AA-BA,FCS Date 03/31/2025
C,21-50,NDR Core Ed 2W 1:1TE(T),NDRT12WECE-AA,215313.92,NDRT12WECE-AA-CA,FCS Date 03/31/2025
D,51-100,NDR Core Ed 2W 1:1TE(T),NDRT12WECE-AA,193782.53,NDRT12WECE-AA-DA,FCS Date 03/31/2025
E,101-+,NDR Core Ed 2W 1:1TE(T),NDRT12WECE-AA,174404.26,NDRT12WECE-AA-EA,FCS Date 03/31/2025
,1 Way Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-10,NDR Core Ed 1W 1:1TE(T),NDRT11WECE-AA,302635.67,NDRT11WECE-AA-AA,FCS Date 03/31/2025
B,11-20,NDR Core Ed 1W 1:1TE(T),NDRT11WECE-AA,275123.35,NDRT11WECE-AA-BA,FCS Date 03/31/2025
C,21-50,NDR Core Ed 1W 1:1TE(T),NDRT11WECE-AA,247611.0,NDRT11WECE-AA-CA,FCS Date 03/31/2025
D,51-100,NDR Core Ed 1W 1:1TE(T),NDRT11WECE-AA,222849.91,NDRT11WECE-AA-DA,FCS Date 03/31/2025
E,101-+,NDR Core Ed 1W 1:1TE(T),NDRT11WECE-AA,200564.91,NDRT11WECE-AA-EA,FCS Date 03/31/2025
,Offline Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-10,NDR Core Ed OF 1:1TE(T),NDRT1OFECE-AA,315793.74,NDRT1OFECE-AA-AA,FCS Date 03/31/2025
B,11-20,NDR Core Ed OF 1:1TE(T),NDRT1OFECE-AA,287085.22,NDRT1OFECE-AA-BA,FCS Date 03/31/2025
